order_id,tipo_propulsion,familia_van,destino,prioridad_cliente,ts_prod_inicio,ts_prod_fin,ts_entry_patio,ts_exit_patio,ts_inicio_carga,ts_fin_carga,ts_ready_expedicion,ts_salida_real,modo_salida,sla_horas,duracion_total_produccion_min,kwh_cargados,espera_carga_min,ocupacion_sector_media_pct,espera_patio_min,espera_salida_min,lead_time_total_horas,cumple_sla_flag
ORD000372,ICE,MidVan,Italia,3,2025-01-11 15:26:00,2025-01-11 23:45:00,2025-01-12 00:52:00,2025-01-12 05:55:00,,,2025-01-12 07:36:00,2025-01-12 14:00:00,CAMION,48.0,465.0,0.0,0.0,77.12666666666667,67,485,22.566666666666666,1
ORD000361,ICE,MidVan,Benelux,1,2025-01-11 17:44:00,2025-01-12 00:08:00,2025-01-12 01:10:00,2025-01-12 05:44:00,,,2025-01-12 08:00:00,2025-01-12 12:48:00,CAMION,36.0,354.0,0.0,0.0,82.03333333333335,62,424,19.066666666666666,1
ORD000369,EV,MidVan,Francia,2,2025-01-11 17:13:00,2025-01-12 01:36:00,2025-01-12 03:20:00,2025-01-12 08:52:00,2025-01-12 07:25:00,2025-01-12 08:21:00,2025-01-12 10:30:00,2025-01-12 15:13:00,CAMION,30.0,473.0,41.97,85.0,88.46999999999998,104,412,22.0,1
ORD000366,ICE,MidVan,Francia,3,2025-01-11 18:08:00,2025-01-12 01:40:00,2025-01-12 02:18:00,2025-01-12 06:56:00,,,2025-01-12 09:27:00,2025-01-12 10:08:00,CAMION,30.0,410.0,0.0,0.0,86.86333333333333,38,192,16.0,1
ORD000377,ICE,MidVan,Benelux,2,2025-01-11 19:17:00,2025-01-12 02:14:00,2025-01-12 03:35:00,2025-01-12 08:40:00,,,2025-01-12 09:59:00,2025-01-12 15:04:00,CAMION,36.0,384.0,0.0,0.0,70.11666666666666,81,384,19.783333333333335,1
ORD000357,ICE,MidVan,Francia,2,2025-01-11 19:11:00,2025-01-12 02:32:00,2025-01-12 04:09:00,2025-01-12 10:10:00,,,2025-01-12 11:24:00,2025-01-12 12:56:00,CAMION,30.0,407.0,0.0,0.0,81.68666666666667,97,166,17.75,1
ORD000375,ICE,LargeVan,Iberia,2,2025-01-11 18:31:00,2025-01-12 03:13:00,2025-01-12 03:47:00,2025-01-12 09:18:00,,,2025-01-12 10:35:00,2025-01-12 13:49:00,CAMION,24.0,484.0,0.0,0.0,75.82666666666665,34,271,19.3,1
ORD000358,EV,LargeVan,Italia,3,2025-01-11 19:07:00,2025-01-12 03:39:00,2025-01-12 05:07:00,2025-01-12 10:20:00,2025-01-12 07:57:00,2025-01-12 08:50:00,2025-01-12 11:43:00,2025-01-12 15:00:00,CAMION,48.0,470.0,37.28,54.0,87.74666666666667,88,370,19.883333333333333,1
ORD000379,ICE,MidVan,Iberia,3,2025-01-11 20:17:00,2025-01-12 03:35:00,2025-01-12 04:32:00,2025-01-12 10:53:00,,,2025-01-12 12:56:00,2025-01-12 18:21:00,CAMION,24.0,394.0,0.0,0.0,82.75,57,448,22.066666666666666,1
ORD000351,EV,MidVan,Iberia,2,2025-01-11 19:32:00,2025-01-12 04:34:00,2025-01-12 05:00:00,2025-01-12 11:00:00,2025-01-12 07:21:00,2025-01-12 08:59:00,2025-01-12 12:26:00,2025-01-12 18:57:00,CAMION,24.0,512.0,60.58,81.0,73.99333333333333,26,598,23.416666666666668,1
ORD000384,ICE,LargeVan,Italia,3,2025-01-11 20:47:00,2025-01-12 04:40:00,2025-01-12 05:14:00,2025-01-12 11:11:00,,,2025-01-12 12:53:00,2025-01-12 15:03:00,CAMION,48.0,433.0,0.0,0.0,83.49666666666667,34,232,18.266666666666666,1
ORD000382,ICE,MidVan,Iberia,1,2025-01-11 22:21:00,2025-01-12 05:26:00,2025-01-12 07:08:00,2025-01-12 15:16:00,,,2025-01-12 15:52:00,2025-01-12 19:10:00,CAMION,24.0,387.0,0.0,0.0,84.71333333333332,102,234,20.816666666666666,1
ORD000381,ICE,LargeVan,Italia,2,2025-01-11 21:43:00,2025-01-12 05:55:00,2025-01-12 06:27:00,2025-01-12 11:16:00,,,2025-01-12 12:57:00,2025-01-12 18:32:00,CAMION,48.0,466.0,0.0,0.0,76.25,32,436,20.816666666666666,1
ORD000359,ICE,LargeVan,Alemania,3,2025-01-11 22:11:00,2025-01-12 05:45:00,2025-01-12 06:35:00,2025-01-12 13:32:00,,,2025-01-12 14:02:00,2025-01-12 20:00:00,CAMION,42.0,423.0,0.0,0.0,79.2,50,388,21.816666666666666,1
ORD000364,ICE,MidVan,Iberia,2,2025-01-11 22:21:00,2025-01-12 06:25:00,2025-01-12 07:45:00,2025-01-12 12:27:00,,,2025-01-12 13:11:00,2025-01-12 16:56:00,CAMION,24.0,443.0,0.0,0.0,88.59333333333332,80,269,18.583333333333332,1
ORD000363,ICE,LargeVan,Iberia,3,2025-01-11 21:37:00,2025-01-12 06:29:00,2025-01-12 07:51:00,2025-01-12 12:50:00,,,2025-01-12 14:47:00,2025-01-12 21:04:00,CAMION,24.0,492.0,0.0,0.0,81.95,82,494,23.45,1
ORD000371,EV,CrewVan,Iberia,3,2025-01-11 21:27:00,2025-01-12 06:33:00,2025-01-12 07:23:00,2025-01-12 14:12:00,2025-01-12 11:09:00,2025-01-12 12:11:00,2025-01-12 16:57:00,2025-01-12 23:25:00,CAMION,24.0,511.0,40.04,81.0,88.36333333333334,50,674,25.966666666666665,1
ORD000365,EV,CrewVan,Iberia,3,2025-01-11 22:30:00,2025-01-12 06:52:00,2025-01-12 08:24:00,2025-01-12 13:55:00,2025-01-12 11:37:00,2025-01-12 12:55:00,2025-01-12 16:36:00,2025-01-13 00:18:00,CAMION,24.0,468.0,40.71,87.0,90.01333333333332,92,683,25.8,1
ORD000376,EV,MidVan,Iberia,2,2025-01-11 23:46:00,2025-01-12 07:20:00,2025-01-12 08:45:00,2025-01-12 14:55:00,2025-01-12 11:47:00,2025-01-12 13:51:00,2025-01-12 15:58:00,2025-01-12 19:10:00,CAMION,24.0,426.0,82.0,62.0,91.50666666666666,85,319,19.4,1
ORD000374,EV,MidVan,Benelux,2,2025-01-11 22:50:00,2025-01-12 08:06:00,2025-01-12 09:19:00,2025-01-12 16:18:00,2025-01-12 12:23:00,2025-01-12 14:05:00,2025-01-12 17:19:00,2025-01-12 20:20:00,CAMION,36.0,519.0,66.77,46.0,93.14,73,375,21.5,1
ORD000362,EV,LargeVan,Iberia,2,2025-01-11 23:23:00,2025-01-12 08:19:00,2025-01-12 08:55:00,2025-01-12 15:20:00,2025-01-12 12:25:00,2025-01-12 13:52:00,2025-01-12 16:15:00,2025-01-12 20:15:00,CAMION,24.0,513.0,49.85,129.0,89.78000000000002,36,383,20.866666666666667,1
ORD000367,EV,MidVan,Benelux,2,2025-01-11 23:53:00,2025-01-12 08:28:00,2025-01-12 09:57:00,2025-01-12 18:05:00,2025-01-12 14:29:00,2025-01-12 16:01:00,2025-01-12 20:45:00,2025-01-13 01:48:00,CAMION,36.0,482.0,55.51,100.0,81.46333333333334,89,587,25.916666666666668,1
ORD000356,EV,MidVan,Iberia,2,2025-01-12 01:56:00,2025-01-12 10:58:00,2025-01-12 11:25:00,2025-01-12 17:08:00,2025-01-12 14:51:00,2025-01-12 15:49:00,2025-01-12 19:36:00,2025-01-12 21:35:00,CAMION,24.0,497.0,41.36,73.0,92.74666666666667,27,346,19.65,1
ORD000355,ICE,CrewVan,Alemania,2,2025-01-12 03:50:00,2025-01-12 11:54:00,2025-01-12 13:31:00,2025-01-12 20:54:00,,,2025-01-12 22:38:00,2025-01-13 04:10:00,CAMION,42.0,452.0,0.0,0.0,83.96333333333332,97,436,24.333333333333332,1
ORD000407,EV,MidVan,Benelux,3,2025-01-12 03:54:00,2025-01-12 12:59:00,2025-01-12 13:39:00,2025-01-12 19:07:00,2025-01-12 16:05:00,2025-01-12 18:20:00,2025-01-12 21:23:00,2025-01-13 02:06:00,CAMION,36.0,519.0,63.91,62.0,94.90333333333335,40,466,22.2,1
ORD000399,ICE,LargeVan,Iberia,2,2025-01-12 05:51:00,2025-01-12 13:38:00,2025-01-12 15:00:00,2025-01-12 21:47:00,,,2025-01-12 23:03:00,2025-01-13 03:02:00,CAMION,24.0,421.0,0.0,0.0,80.87333333333333,82,315,21.183333333333334,1
ORD000406,ICE,LargeVan,Iberia,3,2025-01-12 06:08:00,2025-01-12 14:03:00,2025-01-12 14:37:00,2025-01-12 17:58:00,,,2025-01-12 19:14:00,2025-01-13 01:15:00,CAMION,24.0,454.0,0.0,0.0,82.02,34,437,19.116666666666667,1
ORD000405,ICE,LargeVan,Iberia,2,2025-01-12 06:04:00,2025-01-12 14:09:00,2025-01-12 15:34:00,2025-01-12 20:52:00,,,2025-01-12 21:28:00,2025-01-13 00:13:00,CAMION,24.0,451.0,0.0,0.0,88.59666666666665,85,201,18.15,1
ORD000391,ICE,MidVan,Alemania,3,2025-01-12 06:26:00,2025-01-12 14:27:00,2025-01-12 15:47:00,2025-01-12 22:17:00,,,2025-01-13 00:49:00,2025-01-13 05:47:00,TREN,42.0,449.0,0.0,0.0,86.00666666666666,80,450,23.35,1
ORD000394,ICE,LargeVan,Benelux,2,2025-01-12 06:26:00,2025-01-12 14:13:00,2025-01-12 15:41:00,2025-01-12 19:27:00,,,2025-01-12 21:41:00,2025-01-13 05:34:00,CAMION,36.0,436.0,0.0,0.0,73.97000000000001,88,607,23.133333333333333,1
ORD000404,ICE,CrewVan,Iberia,3,2025-01-12 08:00:00,2025-01-12 15:15:00,2025-01-12 16:10:00,2025-01-12 20:05:00,,,2025-01-12 22:39:00,2025-01-13 04:41:00,CAMION,24.0,399.0,0.0,0.0,87.99,55,516,20.683333333333334,1
ORD000415,EV,MidVan,Francia,3,2025-01-12 07:01:00,2025-01-12 15:49:00,2025-01-12 16:25:00,2025-01-12 21:10:00,2025-01-12 18:46:00,2025-01-12 19:57:00,2025-01-12 23:00:00,2025-01-13 04:22:00,CAMION,30.0,473.0,45.75,83.0,87.09999999999998,36,505,21.35,1
ORD000388,EV,CrewVan,Alemania,1,2025-01-12 07:22:00,2025-01-12 15:37:00,2025-01-12 17:30:00,2025-01-12 22:33:00,2025-01-12 20:15:00,2025-01-12 21:37:00,2025-01-13 00:02:00,2025-01-13 02:57:00,TREN,42.0,459.0,57.33,36.0,90.93666666666667,113,320,19.583333333333332,1
ORD000419,EV,LargeVan,Iberia,1,2025-01-12 06:37:00,2025-01-12 16:26:00,2025-01-12 17:13:00,2025-01-12 23:36:00,2025-01-12 20:58:00,2025-01-12 22:49:00,2025-01-13 01:49:00,2025-01-13 07:23:00,CAMION,24.0,550.0,72.19,103.0,87.92666666666666,47,514,24.766666666666666,1
ORD000401,ICE,CrewVan,Iberia,2,2025-01-12 08:28:00,2025-01-12 16:29:00,2025-01-12 17:30:00,2025-01-13 00:38:00,,,2025-01-13 02:08:00,2025-01-13 06:15:00,CAMION,24.0,461.0,0.0,0.0,84.73666666666666,61,337,21.783333333333335,1
ORD000386,EV,CrewVan,Benelux,2,2025-01-12 08:12:00,2025-01-12 16:45:00,2025-01-12 17:35:00,2025-01-13 00:35:00,2025-01-12 21:48:00,2025-01-12 22:58:00,2025-01-13 01:12:00,2025-01-13 05:41:00,CAMION,36.0,469.0,39.54,123.0,88.24000000000001,50,403,21.483333333333334,1
ORD000409,ICE,MidVan,Francia,2,2025-01-12 10:54:00,2025-01-12 17:40:00,2025-01-12 18:20:00,2025-01-13 00:01:00,,,2025-01-13 01:58:00,2025-01-13 09:10:00,CAMION,30.0,365.0,0.0,0.0,79.50333333333333,40,549,22.266666666666666,1
ORD000396,ICE,MidVan,Italia,2,2025-01-12 11:00:00,2025-01-12 18:25:00,2025-01-12 19:19:00,2025-01-13 00:56:00,,,2025-01-13 01:17:00,2025-01-13 05:52:00,CAMION,48.0,416.0,0.0,0.0,80.36,54,296,18.866666666666667,1
ORD000397,ICE,LargeVan,Francia,2,2025-01-12 10:11:00,2025-01-12 18:49:00,2025-01-12 19:39:00,2025-01-13 00:12:00,,,2025-01-13 00:46:00,2025-01-13 04:51:00,CAMION,30.0,489.0,0.0,0.0,77.51666666666667,50,279,18.666666666666668,1
ORD000395,EV,MidVan,Benelux,2,2025-01-12 10:36:00,2025-01-12 19:15:00,2025-01-12 20:19:00,2025-01-13 09:27:00,2025-01-13 06:49:00,2025-01-13 08:02:00,2025-01-13 11:17:00,2025-01-13 16:36:00,CAMION,36.0,468.0,47.28,49.0,94.3,64,514,30.0,1
ORD000403,EV,CrewVan,Iberia,1,2025-01-12 11:45:00,2025-01-12 19:43:00,2025-01-12 21:16:00,2025-01-13 09:20:00,2025-01-13 07:21:00,2025-01-13 08:43:00,2025-01-13 09:56:00,2025-01-13 13:49:00,CAMION,24.0,444.0,51.78,81.0,89.07000000000001,93,306,26.066666666666666,1
ORD000418,EV,LargeVan,Italia,2,2025-01-12 12:14:00,2025-01-12 21:42:00,2025-01-12 22:55:00,2025-01-13 12:02:00,2025-01-13 08:24:00,2025-01-13 10:20:00,2025-01-13 13:10:00,2025-01-13 20:17:00,TREN,48.0,533.0,70.36,144.0,89.35333333333334,73,597,32.05,1
ORD000402,ICE,MidVan,Alemania,3,2025-01-12 14:51:00,2025-01-12 23:05:00,2025-01-13 00:40:00,2025-01-13 05:43:00,,,2025-01-13 07:15:00,2025-01-13 09:18:00,CAMION,42.0,448.0,0.0,0.0,86.67666666666666,95,215,18.45,1
ORD000408,ICE,CrewVan,Italia,2,2025-01-12 15:24:00,2025-01-12 23:56:00,2025-01-13 01:35:00,2025-01-13 06:49:00,,,2025-01-13 09:14:00,2025-01-13 12:33:00,CAMION,48.0,481.0,0.0,0.0,88.97666666666667,99,344,21.15,1
ORD000411,ICE,LargeVan,Iberia,2,2025-01-12 17:02:00,2025-01-13 00:34:00,2025-01-13 01:47:00,2025-01-13 07:14:00,,,2025-01-13 08:58:00,2025-01-13 11:35:00,CAMION,24.0,431.0,0.0,0.0,86.25,73,261,18.55,1
ORD000420,EV,LargeVan,Alemania,2,2025-01-12 15:39:00,2025-01-13 00:43:00,2025-01-13 01:41:00,2025-01-13 08:47:00,2025-01-13 06:27:00,2025-01-13 07:39:00,2025-01-13 09:53:00,2025-01-13 16:28:00,TREN,42.0,507.0,55.83,27.0,97.35333333333334,58,529,24.816666666666666,1
ORD000398,EV,LargeVan,Iberia,2,2025-01-12 15:37:00,2025-01-13 00:58:00,2025-01-13 02:09:00,2025-01-13 12:19:00,2025-01-13 07:57:00,2025-01-13 10:22:00,2025-01-13 12:57:00,2025-01-13 20:28:00,CAMION,24.0,523.0,58.24,117.0,89.88999999999999,71,606,28.85,1
ORD000412,EV,LargeVan,Italia,3,2025-01-12 18:06:00,2025-01-13 02:09:00,2025-01-13 03:32:00,2025-01-13 10:17:00,2025-01-13 07:25:00,2025-01-13 08:59:00,2025-01-13 12:53:00,2025-01-13 17:54:00,TREN,48.0,454.0,61.04,85.0,94.85666666666667,83,535,23.8,1
ORD000387,EV,MidVan,Iberia,2,2025-01-12 18:30:00,2025-01-13 02:48:00,2025-01-13 03:59:00,2025-01-13 12:42:00,2025-01-13 09:20:00,2025-01-13 10:24:00,2025-01-13 14:39:00,2025-01-13 18:25:00,CAMION,24.0,478.0,39.54,126.0,87.89,71,481,23.916666666666668,1
ORD000400,ICE,CrewVan,Italia,3,2025-01-12 18:47:00,2025-01-13 02:34:00,2025-01-13 03:29:00,2025-01-13 08:26:00,,,2025-01-13 10:33:00,2025-01-13 14:53:00,CAMION,48.0,432.0,0.0,0.0,74.19666666666667,55,387,20.1,1
ORD000416,ICE,CrewVan,Iberia,2,2025-01-12 19:05:00,2025-01-13 02:59:00,2025-01-13 03:34:00,2025-01-13 06:36:00,,,2025-01-13 07:44:00,2025-01-13 14:43:00,CAMION,24.0,421.0,0.0,0.0,82.01,35,487,19.633333333333333,1
ORD000393,EV,CrewVan,Alemania,1,2025-01-12 19:10:00,2025-01-13 04:06:00,2025-01-13 05:30:00,2025-01-13 10:42:00,2025-01-13 08:20:00,2025-01-13 10:12:00,2025-01-13 12:00:00,2025-01-13 16:35:00,TREN,42.0,506.0,71.37,108.0,93.18666666666667,84,383,21.416666666666668,1
ORD000417,ICE,LargeVan,Iberia,3,2025-01-12 21:51:00,2025-01-13 04:54:00,2025-01-13 06:31:00,2025-01-13 09:51:00,,,2025-01-13 11:56:00,2025-01-13 18:17:00,CAMION,24.0,379.0,0.0,0.0,84.04333333333334,97,506,20.433333333333334,1
ORD000389,EV,LargeVan,Iberia,3,2025-01-12 18:57:00,2025-01-13 04:39:00,2025-01-13 05:33:00,2025-01-13 12:27:00,2025-01-13 08:28:00,2025-01-13 10:25:00,2025-01-13 12:53:00,2025-01-13 17:21:00,CAMION,24.0,551.0,71.94,78.0,92.72666666666667,54,416,22.4,1
ORD000413,EV,CrewVan,Italia,2,2025-01-12 21:57:00,2025-01-13 07:08:00,2025-01-13 07:51:00,2025-01-13 12:27:00,2025-01-13 10:22:00,2025-01-13 11:53:00,2025-01-13 15:16:00,2025-01-13 17:56:00,CAMION,48.0,514.0,57.55,85.0,81.85000000000001,43,363,19.983333333333334,1
ORD000410,ICE,LargeVan,Iberia,3,2025-01-12 23:35:00,2025-01-13 08:28:00,2025-01-13 08:59:00,2025-01-13 16:24:00,,,2025-01-13 18:41:00,2025-01-13 23:42:00,CAMION,24.0,509.0,0.0,0.0,86.04,31,438,24.116666666666667,1
ORD000392,EV,CrewVan,Francia,2,2025-01-13 00:33:00,2025-01-13 09:13:00,2025-01-13 10:52:00,2025-01-13 18:04:00,2025-01-13 15:01:00,2025-01-13 16:45:00,2025-01-13 19:38:00,2025-01-13 23:11:00,TREN,30.0,482.0,75.99,84.0,95.85333333333334,99,386,22.633333333333333,1
ORD000390,ICE,LargeVan,Alemania,3,2025-01-13 00:59:00,2025-01-13 09:21:00,2025-01-13 10:52:00,2025-01-13 17:01:00,,,2025-01-13 17:58:00,2025-01-13 22:05:00,TREN,42.0,469.0,0.0,0.0,86.55,91,304,21.1,1
ORD000445,ICE,MidVan,Francia,2,2025-01-13 03:25:00,2025-01-13 10:38:00,2025-01-13 11:54:00,2025-01-13 18:40:00,,,2025-01-13 21:29:00,2025-01-14 02:36:00,CAMION,30.0,415.0,0.0,0.0,88.69666666666667,76,476,23.183333333333334,1
ORD000435,ICE,LargeVan,Francia,3,2025-01-13 02:39:00,2025-01-13 10:49:00,2025-01-13 12:12:00,2025-01-13 17:28:00,,,2025-01-13 18:59:00,2025-01-14 00:24:00,CAMION,30.0,466.0,0.0,0.0,80.26,83,416,21.75,1
ORD000414,EV,MidVan,Francia,2,2025-01-13 02:34:00,2025-01-13 11:30:00,2025-01-13 12:23:00,2025-01-13 18:04:00,2025-01-13 15:16:00,2025-01-13 17:10:00,2025-01-13 18:30:00,2025-01-14 01:32:00,TREN,30.0,499.0,60.22,71.0,89.47333333333331,53,502,22.966666666666665,1
ORD000451,EV,MidVan,Italia,2,2025-01-13 03:46:00,2025-01-13 12:12:00,2025-01-13 13:19:00,2025-01-13 19:14:00,2025-01-13 17:38:00,2025-01-13 18:33:00,2025-01-13 19:46:00,2025-01-14 00:14:00,CAMION,48.0,462.0,44.08,120.0,95.71666666666665,67,341,20.466666666666665,1
ORD000421,EV,MidVan,Francia,2,2025-01-13 04:07:00,2025-01-13 12:20:00,2025-01-13 13:16:00,2025-01-13 19:12:00,2025-01-13 16:53:00,2025-01-13 17:59:00,2025-01-13 20:30:00,2025-01-14 03:25:00,TREN,30.0,475.0,53.56,92.0,80.66666666666667,56,566,23.3,1
ORD000446,ICE,CrewVan,Iberia,1,2025-01-13 04:35:00,2025-01-13 12:49:00,2025-01-13 13:54:00,2025-01-13 20:48:00,,,2025-01-13 22:22:00,2025-01-14 05:17:00,CAMION,24.0,459.0,0.0,0.0,86.19999999999999,65,509,24.7,1
ORD000422,EV,MidVan,Iberia,2,2025-01-13 05:27:00,2025-01-13 14:41:00,2025-01-13 15:12:00,2025-01-13 20:29:00,2025-01-13 17:43:00,2025-01-13 19:14:00,2025-01-13 21:55:00,2025-01-14 04:36:00,CAMION,24.0,518.0,59.83,63.0,90.47333333333334,31,562,23.15,1
ORD000437,EV,CrewVan,Iberia,1,2025-01-13 05:56:00,2025-01-13 14:51:00,2025-01-13 15:38:00,2025-01-13 22:04:00,2025-01-13 19:39:00,2025-01-13 20:41:00,2025-01-14 00:25:00,2025-01-14 05:25:00,CAMION,24.0,504.0,47.44,72.0,89.84666666666665,47,524,23.483333333333334,1
ORD000436,EV,CrewVan,Iberia,2,2025-01-13 06:32:00,2025-01-13 15:26:00,2025-01-13 16:32:00,2025-01-13 21:47:00,2025-01-13 19:14:00,2025-01-13 21:04:00,2025-01-14 00:27:00,2025-01-14 05:52:00,CAMION,24.0,502.0,63.33,52.0,94.95333333333333,66,528,23.333333333333332,1
ORD000444,ICE,LargeVan,Iberia,2,2025-01-13 08:01:00,2025-01-13 15:42:00,2025-01-13 16:19:00,2025-01-13 20:43:00,,,2025-01-13 21:17:00,2025-01-14 00:32:00,CAMION,24.0,436.0,0.0,0.0,91.19333333333333,37,229,16.516666666666666,1
ORD000427,EV,LargeVan,Italia,3,2025-01-13 07:14:00,2025-01-13 16:26:00,2025-01-13 18:08:00,2025-01-14 00:26:00,2025-01-13 21:06:00,2025-01-13 23:24:00,2025-01-14 03:01:00,2025-01-14 07:02:00,CAMION,48.0,502.0,60.77,116.0,92.02,102,458,23.8,1
ORD000448,EV,MidVan,Alemania,2,2025-01-13 07:36:00,2025-01-13 16:50:00,2025-01-13 18:00:00,2025-01-14 08:47:00,2025-01-14 06:00:00,2025-01-14 07:25:00,2025-01-14 10:35:00,2025-01-14 16:25:00,CAMION,42.0,524.0,54.26,545.0,90.53333333333335,70,540,32.81666666666667,1
ORD000429,EV,MidVan,Iberia,2,2025-01-13 11:06:00,2025-01-13 17:57:00,2025-01-13 18:53:00,2025-01-14 09:01:00,2025-01-14 06:00:00,2025-01-14 08:01:00,2025-01-14 09:40:00,2025-01-14 14:04:00,CAMION,24.0,386.0,66.56,501.0,87.68,56,363,26.966666666666665,1
ORD000433,EV,CrewVan,Alemania,3,2025-01-13 09:41:00,2025-01-13 18:18:00,2025-01-13 19:47:00,2025-01-14 11:05:00,2025-01-14 07:17:00,2025-01-14 09:24:00,2025-01-14 13:09:00,2025-01-14 17:51:00,CAMION,42.0,486.0,60.78,77.0,93.82000000000001,89,507,32.166666666666664,1
ORD000441,EV,CrewVan,Francia,2,2025-01-13 11:40:00,2025-01-13 19:54:00,2025-01-13 20:37:00,2025-01-14 09:41:00,2025-01-14 07:08:00,2025-01-14 07:56:00,2025-01-14 10:39:00,2025-01-14 16:25:00,TREN,30.0,454.0,29.72,68.0,90.64333333333333,43,509,28.75,1
ORD000443,ICE,LargeVan,Alemania,2,2025-01-13 12:48:00,2025-01-13 21:11:00,2025-01-13 22:22:00,2025-01-14 03:19:00,,,2025-01-14 03:46:00,2025-01-14 09:32:00,CAMION,42.0,460.0,0.0,0.0,85.98666666666666,71,373,20.733333333333334,1
ORD000449,ICE,LargeVan,Italia,2,2025-01-13 14:08:00,2025-01-13 23:12:00,2025-01-14 00:29:00,2025-01-14 08:43:00,,,2025-01-14 10:23:00,2025-01-14 11:40:00,TREN,48.0,510.0,0.0,0.0,90.60666666666668,77,177,21.533333333333335,1
ORD000426,ICE,LargeVan,Italia,3,2025-01-13 14:08:00,2025-01-13 23:32:00,2025-01-14 00:03:00,2025-01-14 04:36:00,,,2025-01-14 05:25:00,2025-01-14 10:05:00,CAMION,48.0,531.0,0.0,0.0,92.11666666666667,31,329,19.95,1
ORD000424,EV,MidVan,Iberia,2,2025-01-13 15:10:00,2025-01-14 00:14:00,2025-01-14 01:10:00,2025-01-14 10:32:00,2025-01-14 07:22:00,2025-01-14 08:54:00,2025-01-14 13:11:00,2025-01-14 18:01:00,CAMION,24.0,509.0,61.21,82.0,96.89,56,547,26.85,1
ORD000455,EV,MidVan,Francia,2,2025-01-13 16:30:00,2025-01-14 01:43:00,2025-01-14 02:54:00,2025-01-14 10:52:00,2025-01-14 07:25:00,2025-01-14 09:00:00,2025-01-14 13:08:00,2025-01-14 16:57:00,CAMION,30.0,516.0,62.8,85.0,87.14999999999999,71,477,24.45,1
ORD000442,EV,MidVan,Francia,3,2025-01-13 18:11:00,2025-01-14 01:56:00,2025-01-14 03:16:00,2025-01-14 11:08:00,2025-01-14 07:33:00,2025-01-14 09:14:00,2025-01-14 11:41:00,2025-01-14 19:09:00,CAMION,30.0,424.0,60.47,93.0,92.83333333333333,80,595,24.966666666666665,1
ORD000453,EV,LargeVan,Italia,3,2025-01-13 17:19:00,2025-01-14 02:23:00,2025-01-14 04:05:00,2025-01-14 11:41:00,2025-01-14 08:25:00,2025-01-14 09:53:00,2025-01-14 13:01:00,2025-01-14 19:12:00,TREN,48.0,492.0,53.43,132.0,88.95,102,559,25.883333333333333,1
ORD000450,ICE,CrewVan,Alemania,1,2025-01-13 19:03:00,2025-01-14 03:19:00,2025-01-14 04:00:00,2025-01-14 09:34:00,,,2025-01-14 10:44:00,2025-01-14 16:17:00,CAMION,42.0,464.0,0.0,0.0,86.48333333333333,41,403,21.233333333333334,1
ORD000431,EV,MidVan,Alemania,2,2025-01-13 19:32:00,2025-01-14 03:49:00,2025-01-14 04:41:00,2025-01-14 10:28:00,2025-01-14 07:57:00,2025-01-14 09:50:00,2025-01-14 11:55:00,2025-01-14 18:13:00,TREN,42.0,454.0,64.9,67.0,96.65333333333332,52,503,22.683333333333334,1
ORD000454,ICE,MidVan,Iberia,2,2025-01-13 20:03:00,2025-01-14 03:41:00,2025-01-14 05:28:00,2025-01-14 08:30:00,,,2025-01-14 09:02:00,2025-01-14 14:47:00,CAMION,24.0,429.0,0.0,0.0,79.36666666666667,107,377,18.733333333333334,1
ORD000434,EV,CrewVan,Alemania,1,2025-01-13 19:54:00,2025-01-14 04:14:00,2025-01-14 05:39:00,2025-01-14 11:30:00,2025-01-14 09:18:00,2025-01-14 10:39:00,2025-01-14 13:29:00,2025-01-14 18:10:00,TREN,42.0,459.0,45.34,89.0,92.75999999999999,85,451,22.266666666666666,1
ORD000430,ICE,LargeVan,Alemania,2,2025-01-13 19:34:00,2025-01-14 04:53:00,2025-01-14 05:40:00,2025-01-14 11:48:00,,,2025-01-14 12:15:00,2025-01-14 17:42:00,CAMION,42.0,532.0,0.0,0.0,85.46333333333332,47,354,22.133333333333333,1
ORD000423,EV,MidVan,Italia,2,2025-01-13 19:58:00,2025-01-14 05:10:00,2025-01-14 05:54:00,2025-01-14 13:54:00,2025-01-14 10:31:00,2025-01-14 12:24:00,2025-01-14 16:03:00,2025-01-14 20:37:00,CAMION,48.0,525.0,76.77,109.0,94.41666666666667,44,493,24.65,1
ORD000439,ICE,MidVan,Iberia,2,2025-01-13 20:31:00,2025-01-14 05:13:00,2025-01-14 06:55:00,2025-01-14 13:41:00,,,2025-01-14 14:49:00,2025-01-14 19:51:00,CAMION,24.0,476.0,0.0,0.0,81.40666666666668,102,370,23.333333333333332,1
ORD000425,ICE,LargeVan,Iberia,1,2025-01-13 21:25:00,2025-01-14 05:30:00,2025-01-14 07:10:00,2025-01-14 14:10:00,,,2025-01-14 16:24:00,2025-01-14 20:53:00,CAMION,24.0,430.0,0.0,0.0,83.13333333333334,100,403,23.466666666666665,1
ORD000447,ICE,CrewVan,Francia,2,2025-01-14 00:15:00,2025-01-14 07:33:00,2025-01-14 08:12:00,2025-01-14 13:02:00,,,2025-01-14 14:01:00,2025-01-14 19:05:00,CAMION,30.0,402.0,0.0,0.0,85.13,39,363,18.833333333333332,1
