order_id,tipo_propulsion,destino,prioridad_cliente,fecha_referencia,turno_referencia,ts_salida_real,espera_patio_min,espera_carga_min,espera_salida_min,espera_total_min,lead_time_total_horas,utilizacion_cargadores_turno,indice_congestion_patio,buffer_energia_kwh,curtailment_flag,slack_horas_sla,riesgo_bloqueo_salida,prioridad_norm,score_readiness_operativa,score_riesgo_cuello_botella,score_prioridad_despacho,recomendacion_operativa
ORD000195,ICE,Benelux,2,2025-01-07,C,2025-01-07 04:04:00,48,0.0,236,284.0,16.45,0.0,0.6822666666666667,2357.96,0,34.78333333333333,26.91777777777778,0.6,47.8756,49.4804,52.50972,Mantener secuencia planificada con seguimiento estándar.
ORD000200,ICE,Iberia,2,2025-01-07,C,2025-01-07 22:40:00,93,0.0,355,448.0,22.35,0.0,0.6747333333333334,1202.2999999999997,0,20.85,32.42388888888889,0.6,37.8064,54.0076,58.07118,Mantener secuencia planificada con seguimiento estándar.
ORD000179,ICE,Francia,3,2025-01-07,C,2025-01-07 23:45:00,42,0.0,475,517.0,22.5,0.0,0.7515,1624.0500000000002,0,24.483333333333334,36.73888888888889,0.3,31.651500000000002,57.551,55.819925,Mantener secuencia planificada con seguimiento estándar.
ORD000193,ICE,Italia,2,2025-01-07,C,2025-01-07 22:58:00,106,0.0,472,578.0,21.25,0.0,0.6875666666666667,1624.0500000000002,0,42.78333333333333,37.25861111111111,0.6,29.3734,55.37726666666667,61.63908,Mantener secuencia planificada con seguimiento estándar.
ORD000187,EV,Alemania,2,2025-01-07,C,2025-01-07 23:23:00,81,66.0,445,592.0,21.75,0.0,0.8063666666666666,1690.87,0,37.43333333333334,40.71472222222222,0.6,25.6472,59.416466666666665,64.76089,Mantener secuencia planificada con seguimiento estándar.
ORD000180,EV,Benelux,1,2025-01-08,C,2025-01-08 00:36:00,55,85.0,466,606.0,22.45,0.0,0.8827333333333333,1624.0500000000002,0,31.316666666666666,43.11,1.0,22.939400000000003,62.01293333333333,74.87702999999999,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000201,ICE,Italia,1,2025-01-08,C,2025-01-08 01:18:00,44,0.0,465,509.0,20.783333333333335,0.0,0.6589,1631.4699999999998,0,43.06666666666666,34.14611111111111,1.0,34.3739,54.4026,67.450305,Mantener secuencia planificada con seguimiento estándar.
ORD000237,ICE,Iberia,2,2025-01-07,C,2025-01-07 23:47:00,83,0.0,186,269.0,19.083333333333332,0.0,0.709,1818.42,0,22.116666666666667,27.065277777777776,0.6,48.1715,49.951833333333326,52.6183,Mantener secuencia planificada con seguimiento estándar.
ORD000244,EV,Alemania,3,2025-01-08,C,2025-01-08 00:13:00,66,31.0,347,444.0,18.316666666666666,0.0,0.7585666666666667,1202.2999999999997,0,38.11666666666667,34.380833333333335,0.3,36.044399999999996,56.741266666666675,53.91803,Mantener secuencia planificada con seguimiento estándar.
ORD000213,ICE,Alemania,2,2025-01-08,C,2025-01-08 01:17:00,47,0.0,327,374.0,19.5,0.0,0.7081333333333333,1551.3700000000001,0,38.25,30.689444444444447,0.6,41.6298,52.98486666666666,56.27276,Mantener secuencia planificada con seguimiento estándar.
ORD000239,ICE,Iberia,2,2025-01-08,C,2025-01-08 01:48:00,30,0.0,354,384.0,18.15,0.0,0.7144333333333333,1551.3700000000001,0,19.75,31.194166666666668,0.6,40.8536,53.49073333333334,56.77207,Mantener secuencia planificada con seguimiento estándar.
ORD000233,EV,Italia,2,2025-01-08,C,2025-01-08 04:00:00,89,8.0,487,584.0,20.666666666666668,0.0,0.8314666666666666,1588.7300000000002,0,43.35,41.06444444444445,0.6,25.544800000000002,60.269866666666665,65.18075999999999,Mantener secuencia planificada con seguimiento estándar.
ORD000238,EV,Benelux,3,2025-01-08,C,2025-01-08 04:03:00,66,83.0,447,596.0,21.366666666666667,0.0,0.8075,1551.3700000000001,0,31.71666666666667,40.88194444444444,0.3,25.37,59.455,58.875249999999994,Mantener secuencia planificada con seguimiento estándar.
ORD000242,ICE,Benelux,3,2025-01-08,C,2025-01-08 01:37:00,106,0.0,196,302.0,18.3,0.0,0.7287,1852.41,0,34.75,28.703611111111112,0.3,45.6362,51.58413333333334,48.24019,Mantener secuencia planificada con seguimiento estándar.
ORD000240,ICE,Alemania,2,2025-01-08,C,2025-01-08 02:02:00,84,0.0,210,294.0,16.1,0.0,0.7425333333333335,1852.41,0,39.416666666666664,28.77166666666667,0.6,45.804199999999994,51.82113333333334,54.28804000000001,Mantener secuencia planificada con seguimiento estándar.
ORD000241,ICE,Iberia,3,2025-01-08,C,2025-01-08 04:35:00,41,0.0,241,282.0,17.883333333333333,0.0,0.6626000000000001,2281.8500000000004,0,21.066666666666666,26.35666666666667,0.3,48.4726,48.753400000000006,45.97362,Mantener secuencia planificada con seguimiento estándar.
ORD000226,ICE,Benelux,2,2025-01-08,C,2025-01-08 22:38:00,51,0.0,304,355.0,23.166666666666668,0.0,0.6828333333333334,1920.7200000000003,0,31.683333333333334,29.397222222222226,0.6,43.424499999999995,51.57050000000001,55.00815000000001,Mantener secuencia planificada con seguimiento estándar.
ORD000268,EV,Francia,2,2025-01-08,C,2025-01-08 23:44:00,107,2.0,508,617.0,21.466666666666665,0.0,0.7974666666666667,1436.5100000000002,0,25.03333333333333,41.36027777777778,0.6,24.2983,59.11386666666667,65.096835,Mantener secuencia planificada con seguimiento estándar.
ORD000273,ICE,Iberia,1,2025-01-09,C,2025-01-09 02:13:00,31,0.0,407,438.0,22.0,0.0,0.7592666666666666,1998.0400000000002,0,19.016666666666666,34.19,1.0,36.4026,56.590066666666665,67.72462,Mantener secuencia planificada con seguimiento estándar.
ORD000247,EV,Francia,2,2025-01-09,C,2025-01-09 02:59:00,85,33.0,584,702.0,23.45,0.0,0.8200666666666666,1849.29,0,24.683333333333334,44.876666666666665,0.6,20.3184,59.882266666666666,66.83558,Mantener secuencia planificada con seguimiento estándar.
ORD000253,ICE,Alemania,2,2025-01-09,C,2025-01-09 01:32:00,27,0.0,444,471.0,21.316666666666666,0.0,0.6955333333333334,1891.68,0,35.583333333333336,33.74250000000001,0.6,35.869699999999995,55.38563333333333,59.36914,Mantener secuencia planificada con seguimiento estándar.
ORD000275,ICE,Iberia,2,2025-01-09,C,2025-01-09 00:52:00,50,0.0,334,384.0,19.3,0.0,0.8164666666666666,1998.0400000000002,0,20.083333333333332,33.745,0.6,38.4048,56.95986666666667,59.19026,Mantener secuencia planificada con seguimiento estándar.
ORD000248,ICE,Alemania,2,2025-01-09,C,2025-01-09 00:32:00,78,0.0,161,239.0,18.616666666666667,0.0,0.6802999999999999,1979.5900000000001,0,39.733333333333334,25.306111111111107,0.6,50.7353,48.101033333333326,50.88811,Mantener secuencia planificada con seguimiento estándar.
ORD000279,ICE,Francia,2,2025-01-09,C,2025-01-09 02:54:00,36,0.0,502,538.0,19.966666666666665,0.0,0.7200666666666666,1891.68,0,24.25,36.68222222222222,0.6,31.093400000000003,56.48226666666666,61.53433,Mantener secuencia planificada con seguimiento estándar.
ORD000256,ICE,Alemania,1,2025-01-09,C,2025-01-09 03:05:00,80,0.0,337,417.0,21.033333333333335,0.0,0.7424,1979.5900000000001,0,37.38333333333333,33.03916666666667,1.0,38.1199,55.4041,66.58988,Mantener secuencia planificada con seguimiento estándar.
ORD000255,EV,Benelux,2,2025-01-09,C,2025-01-09 22:06:00,103,77.0,418,598.0,23.283333333333335,0.0,0.8120666666666666,1624.9399999999998,0,32.45,41.065555555555555,0.6,25.1354,59.61026666666666,65.02723,Mantener secuencia planificada con seguimiento estándar.
ORD000271,EV,Iberia,2,2025-01-09,C,2025-01-09 22:58:00,92,25.0,610,727.0,23.233333333333334,0.0,0.8518333333333333,1563.5199999999998,0,17.683333333333334,46.295833333333334,0.6,19.556,60.96233333333333,67.58845,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000280,EV,Italia,3,2025-01-10,C,2025-01-10 01:15:00,100,50.0,553,703.0,23.116666666666667,0.0,0.8165666666666666,1776.7199999999998,0,41.28333333333333,44.82388888888889,0.3,20.402400000000004,59.76326666666667,60.752629999999996,Mantener secuencia planificada con seguimiento estándar.
ORD000249,EV,Benelux,2,2025-01-10,C,2025-01-10 00:21:00,65,57.0,521,643.0,23.433333333333334,0.0,0.7531,1776.7199999999998,0,30.6,41.153888888888886,0.6,23.7381,57.6054,64.61409499999999,Mantener secuencia planificada con seguimiento estándar.
ORD000250,EV,Benelux,3,2025-01-10,C,2025-01-10 01:22:00,42,62.0,536,640.0,23.05,0.0,0.8623000000000001,2209.1099999999997,0,31.35,43.77972222222222,0.3,21.3048,61.318200000000004,61.13651,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000293,EV,Iberia,3,2025-01-10,C,2025-01-10 01:04:00,49,54.0,509,612.0,21.183333333333334,0.0,0.7927333333333333,2209.1099999999997,0,19.65,41.06833333333333,0.3,24.724400000000003,58.952933333333334,58.87528,Mantener secuencia planificada con seguimiento estándar.
ORD000303,ICE,Iberia,3,2025-01-10,C,2025-01-10 01:23:00,83,0.0,286,369.0,18.966666666666665,0.0,0.7254999999999999,1491.73,0,19.733333333333334,30.949999999999996,0.3,41.5255,53.429500000000004,50.50935,Mantener secuencia planificada con seguimiento estándar.
ORD000309,ICE,Alemania,3,2025-01-10,C,2025-01-10 01:36:00,81,0.0,392,473.0,19.583333333333332,0.0,0.8018000000000001,2053.99,0,37.45,36.468611111111116,0.3,33.1943,59.05703333333334,55.957660000000004,Mantener secuencia planificada con seguimiento estándar.
ORD000283,ICE,Italia,2,2025-01-10,C,2025-01-10 02:02:00,87,0.0,437,524.0,20.35,0.0,0.7474666666666667,1866.25,0,43.5,36.88111111111111,0.6,31.3108,57.413866666666664,61.87746,Mantener secuencia planificada con seguimiento estándar.
ORD000282,EV,Alemania,2,2025-01-10,C,2025-01-10 00:33:00,89,37.0,339,465.0,18.766666666666666,0.0,0.8760000000000001,1574.2500000000002,0,38.21666666666667,38.045833333333334,0.6,31.9135,61.346500000000006,63.4362,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000315,ICE,Italia,2,2025-01-10,C,2025-01-10 05:25:00,68,0.0,520,588.0,23.416666666666668,0.0,0.7329333333333333,1491.73,0,41.833333333333336,38.74,0.6,27.6596,56.91973333333333,62.93302,Mantener secuencia planificada con seguimiento estándar.
ORD000314,EV,Francia,1,2025-01-10,C,2025-01-10 03:38:00,61,59.0,398,518.0,22.483333333333334,0.0,0.8501333333333334,2053.99,0,24.4,39.239444444444445,1.0,29.221799999999998,60.90453333333333,72.17941,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000286,EV,Francia,3,2025-01-10,C,2025-01-10 04:47:00,50,69.0,453,572.0,22.733333333333334,0.0,0.8604,2053.99,0,26.016666666666666,41.37111111111111,0.3,25.6004,61.253600000000006,59.60398,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000291,ICE,Benelux,3,2025-01-10,C,2025-01-10 02:47:00,43,0.0,253,296.0,20.7,0.0,0.7526999999999999,1862.71,0,32.666666666666664,29.095277777777774,0.3,45.4352,52.22513333333333,48.59899,Mantener secuencia planificada con seguimiento estándar.
ORD000300,ICE,Francia,1,2025-01-10,C,2025-01-10 05:44:00,35,0.0,397,432.0,21.833333333333332,0.0,0.7087,1858.4699999999998,0,25.733333333333334,32.7175,1.0,37.9912,54.6958,66.31619,Mantener secuencia planificada con seguimiento estándar.
ORD000311,ICE,Iberia,3,2025-01-10,C,2025-01-10 04:28:00,38,0.0,414,452.0,20.433333333333334,0.0,0.6845,1386.76,0,18.3,32.80694444444445,0.3,37.322,54.45633333333333,52.44265,Mantener secuencia planificada con seguimiento estándar.
ORD000310,ICE,Francia,3,2025-01-10,C,2025-01-10 05:28:00,34,0.0,424,458.0,20.416666666666668,0.0,0.8596333333333332,1862.71,0,25.083333333333332,37.393611111111106,0.3,32.7438,60.58586666666666,56.803309999999996,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000294,EV,Benelux,2,2025-01-10,C,2025-01-10 05:35:00,56,104.0,391,551.0,21.366666666666667,0.0,0.8434999999999999,1386.76,0,33.333333333333336,40.21944444444444,0.6,27.3185,60.679,64.744075,Mantener secuencia planificada con seguimiento estándar.
ORD000290,ICE,Francia,2,2025-01-10,C,2025-01-10 05:51:00,83,0.0,305,388.0,20.2,0.0,0.7417,1807.3100000000002,0,27.383333333333333,32.01472222222222,0.6,39.9492,54.53446666666666,57.55829,Mantener secuencia planificada con seguimiento estándar.
ORD000329,ICE,Alemania,1,2025-01-10,C,2025-01-10 23:29:00,92,0.0,374,466.0,20.416666666666668,0.0,0.8223666666666667,2093.86,0,36.35,36.73972222222223,1.0,33.1382,59.55213333333334,70.20009,Mantener secuencia planificada con seguimiento estándar.
ORD000299,ICE,Italia,2,2025-01-11,C,2025-01-11 00:47:00,69,0.0,448,517.0,22.666666666666668,0.0,0.7194666666666667,2093.86,0,42.85,35.93805555555556,0.6,32.4203,56.461866666666666,61.060735,Mantener secuencia planificada con seguimiento estándar.
ORD000306,ICE,Benelux,3,2025-01-10,C,2025-01-10 22:43:00,35,0.0,370,405.0,20.65,0.0,0.8129000000000001,1700.24,0,31.116666666666667,34.385000000000005,0.3,37.177899999999994,57.451100000000004,53.84073000000001,Mantener secuencia planificada con seguimiento estándar.
ORD000322,ICE,Italia,2,2025-01-11,C,2025-01-11 01:08:00,63,0.0,321,384.0,22.066666666666666,0.0,0.7807999999999999,1919.84,0,43.233333333333334,32.85333333333333,0.6,39.2608,55.7472,58.34496,Mantener secuencia planificada con seguimiento estándar.
ORD000334,ICE,Alemania,3,2025-01-11,C,2025-01-11 01:19:00,87,0.0,409,496.0,22.383333333333333,0.0,0.7916666666666667,1998.5099999999998,0,37.9,37.013888888888886,0.3,32.0,58.91666666666667,56.3125,Mantener secuencia planificada con seguimiento estándar.
ORD000339,ICE,Alemania,2,2025-01-10,C,2025-01-10 23:18:00,101,0.0,356,457.0,18.933333333333334,0.0,0.7876666666666666,2093.86,0,37.583333333333336,35.55972222222222,0.6,34.533500000000004,58.10983333333333,61.06269999999999,Mantener secuencia planificada con seguimiento estándar.
ORD000319,ICE,Iberia,1,2025-01-11,C,2025-01-11 03:01:00,74,0.0,294,368.0,20.783333333333335,0.0,0.7998999999999999,2221.9399999999996,0,20.416666666666668,32.775277777777774,1.0,39.802400000000006,55.92993333333333,66.23763,Mantener secuencia planificada con seguimiento estándar.
ORD000325,EV,Iberia,2,2025-01-11,C,2025-01-11 00:38:00,75,50.0,368,493.0,20.083333333333332,0.0,0.8027666666666665,2093.86,0,22.266666666666666,37.18722222222222,0.6,31.921100000000003,59.294066666666666,62.509945,Mantener secuencia planificada con seguimiento estándar.
ORD000340,EV,Benelux,2,2025-01-11,C,2025-01-11 01:25:00,34,78.0,449,561.0,21.4,0.0,0.8239,1700.24,0,31.083333333333332,40.07666666666667,0.6,27.1639,60.0126,64.498305,Mantener secuencia planificada con seguimiento estándar.
ORD000327,EV,Iberia,3,2025-01-11,C,2025-01-11 04:32:00,92,52.0,469,613.0,22.766666666666666,0.0,0.8459333333333334,1998.5099999999998,0,18.96666666666667,42.433055555555555,0.3,23.385099999999998,60.76173333333334,60.15799500000001,Mantener secuencia planificada con seguimiento estándar.
ORD000336,ICE,Alemania,2,2025-01-11,C,2025-01-11 05:21:00,97,0.0,431,528.0,24.133333333333333,0.0,0.8316333333333334,2221.9399999999996,0,35.88333333333333,39.12416666666667,0.6,29.040799999999997,60.275533333333335,63.95971,Mantener secuencia planificada con seguimiento estándar.
ORD000337,ICE,Iberia,1,2025-01-11,C,2025-01-11 04:36:00,41,0.0,446,487.0,21.383333333333333,0.0,0.7558999999999999,2227.25,0,18.5,35.80722222222222,1.0,33.4209,57.700599999999994,69.267955,Mantener secuencia planificada con seguimiento estándar.
ORD000348,EV,Italia,2,2025-01-11,C,2025-01-11 01:01:00,64,41.0,260,365.0,18.5,0.0,0.8986333333333334,1919.84,0,45.733333333333334,35.13944444444445,0.6,37.6203,59.19936666666666,60.472609999999996,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000343,ICE,Francia,3,2025-01-11,C,2025-01-11 04:55:00,64,0.0,343,407.0,19.766666666666666,0.0,0.7870333333333334,1218.1200000000001,1,25.03333333333333,33.80777777777778,0.3,37.6737,56.629966666666675,53.29769,Mantener secuencia planificada con seguimiento estándar.
ORD000332,ICE,Iberia,2,2025-01-11,C,2025-01-11 04:43:00,58,0.0,219,277.0,18.416666666666668,0.0,0.8670666666666667,1592.7100000000003,0,20.683333333333334,31.29472222222222,0.6,43.8779,55.55943333333333,56.64448,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000328,ICE,Alemania,2,2025-01-11,C,2025-01-11 05:31:00,38,0.0,216,254.0,18.166666666666668,0.0,0.8050666666666666,1592.7100000000003,0,39.35,28.946111111111108,0.6,46.8034,52.78059999999999,54.370079999999994,Mantener secuencia planificada con seguimiento estándar.
ORD000344,ICE,Francia,3,2025-01-11,C,2025-01-11 23:10:00,76,0.0,441,517.0,24.366666666666667,0.0,0.8220999999999999,1706.4700000000003,0,24.416666666666668,38.50388888888889,0.3,29.9571,59.9514,57.493145,Mantener secuencia planificada con seguimiento estándar.
ORD000353,EV,Iberia,3,2025-01-12,C,2025-01-12 00:06:00,103,66.0,425,594.0,22.933333333333334,0.0,0.9066000000000001,1706.4700000000003,0,19.516666666666666,43.290000000000006,0.3,23.1166,62.824400000000004,61.18017,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000350,ICE,Francia,2,2025-01-11,C,2025-01-11 23:14:00,84,0.0,364,448.0,19.75,0.0,0.8102666666666666,1864.8300000000002,0,26.03333333333333,35.81222222222222,0.6,34.5536,58.615733333333324,61.28331999999999,Mantener secuencia planificada con seguimiento estándar.
ORD000385,ICE,Benelux,3,2025-01-12,C,2025-01-12 02:14:00,34,0.0,455,489.0,20.75,0.0,0.8242666666666666,1544.14,0,31.166666666666668,37.58583333333333,0.3,31.6551,60.02506666666666,56.931995,Mantener secuencia planificada con seguimiento estándar.
ORD000370,ICE,Francia,1,2025-01-12,C,2025-01-12 04:51:00,89,0.0,289,378.0,18.8,0.0,0.8002333333333332,2278.01,0,25.95,33.13083333333333,1.0,39.1694,56.23293333333333,66.59553,Mantener secuencia planificada con seguimiento estándar.
ORD000371,EV,Iberia,3,2025-01-12,C,2025-01-12 23:25:00,50,81.0,674,805.0,25.966666666666665,0.0,0.8836333333333335,1663.15,0,17.53333333333333,47.090833333333336,0.3,18.792799999999996,62.04353333333334,62.342110000000005,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000365,EV,Iberia,3,2025-01-13,C,2025-01-13 00:18:00,92,87.0,683,862.0,25.8,0.0,0.9001333333333332,1663.15,0,16.3,47.50333333333333,0.3,18.396800000000002,62.60453333333333,62.73316,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000367,EV,Benelux,2,2025-01-13,C,2025-01-13 01:48:00,89,100.0,587,776.0,25.916666666666668,0.0,0.8146333333333334,1667.8,0,30.95,45.365833333333335,0.6,20.4488,59.69753333333334,66.70681,Mantener secuencia planificada con seguimiento estándar.
ORD000355,ICE,Alemania,2,2025-01-13,C,2025-01-13 04:10:00,97,0.0,436,533.0,24.333333333333332,0.0,0.8396333333333332,1525.7500000000002,0,36.46666666666667,39.49777777777778,0.6,28.536300000000004,60.547533333333334,64.258685,Mantener secuencia planificada con seguimiento estándar.
ORD000407,EV,Benelux,3,2025-01-13,C,2025-01-13 02:06:00,40,62.0,466,568.0,22.2,0.0,0.9490333333333335,1608.63,0,31.28333333333333,43.44805555555556,0.3,23.723199999999995,64.26713333333333,61.617090000000005,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000399,ICE,Iberia,2,2025-01-13,C,2025-01-13 03:02:00,82,0.0,315,397.0,21.183333333333334,0.0,0.8087333333333333,1638.58,0,20.016666666666666,34.003055555555555,0.6,37.7779,57.0761,59.46198,Mantener secuencia planificada con seguimiento estándar.
ORD000406,ICE,Iberia,3,2025-01-13,C,2025-01-13 01:15:00,34,0.0,437,471.0,19.116666666666667,0.0,0.8201999999999999,1605.9,0,17.983333333333334,36.85916666666667,0.3,32.877700000000004,59.62429999999999,56.323739999999994,Mantener secuencia planificada con seguimiento estándar.
ORD000405,ICE,Iberia,2,2025-01-13,C,2025-01-13 00:13:00,85,0.0,201,286.0,18.15,0.0,0.8859666666666665,1525.7500000000002,0,21.25,32.079722222222216,0.6,42.8618,56.46453333333333,57.40741,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000391,ICE,Alemania,3,2025-01-13,C,2025-01-13 05:47:00,80,0.0,450,530.0,23.35,0.0,0.8600666666666666,1883.97,0,37.03333333333333,39.904444444444444,0.3,28.2334,61.242266666666666,58.67733,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000394,ICE,Benelux,2,2025-01-13,C,2025-01-13 05:34:00,88,0.0,607,695.0,23.133333333333333,0.0,0.7397000000000001,2023.44,0,28.116666666666667,42.62444444444445,0.6,22.247199999999996,57.149800000000006,64.93089,Mantener secuencia planificada con seguimiento estándar.
ORD000404,ICE,Iberia,3,2025-01-13,C,2025-01-13 04:41:00,55,0.0,516,571.0,20.683333333333334,0.0,0.8798999999999999,1525.7500000000002,0,17.96666666666667,41.82388888888889,0.3,25.194900000000004,61.916599999999995,60.04425499999999,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000415,EV,Francia,3,2025-01-13,C,2025-01-13 04:22:00,36,83.0,505,624.0,21.35,0.0,0.8709999999999998,1730.0800000000002,0,24.633333333333333,43.44166666666666,0.3,22.096000000000004,61.61399999999999,60.99269999999999,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000388,EV,Alemania,1,2025-01-13,C,2025-01-13 02:57:00,113,36.0,320,469.0,19.583333333333332,0.0,0.9093666666666667,1525.7500000000002,0,39.083333333333336,39.01888888888889,1.0,30.8627,62.597633333333334,72.36699,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000386,EV,Benelux,2,2025-01-13,C,2025-01-13 05:41:00,50,123.0,403,576.0,21.483333333333334,0.0,0.8824000000000001,1638.58,0,31.516666666666666,42.06,0.6,24.8224,62.0016,66.21288,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000396,ICE,Italia,2,2025-01-13,C,2025-01-13 05:52:00,54,0.0,296,350.0,18.866666666666667,0.0,0.8036,1708.5400000000002,0,43.416666666666664,32.242777777777775,0.6,40.8386,55.53073333333333,57.695319999999995,Mantener secuencia planificada con seguimiento estándar.
ORD000397,ICE,Francia,2,2025-01-13,C,2025-01-13 04:51:00,50,0.0,279,329.0,18.666666666666668,0.0,0.7751666666666667,1708.5400000000002,0,25.916666666666668,30.802777777777777,0.6,42.8335,53.951499999999996,56.286449999999995,Mantener secuencia planificada con seguimiento estándar.
ORD000410,ICE,Iberia,3,2025-01-13,C,2025-01-13 23:42:00,31,0.0,438,469.0,24.116666666666667,0.0,0.8604,1813.02,0,18.983333333333334,37.79472222222222,0.3,32.0379,60.93276666666667,57.20648,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000392,EV,Francia,2,2025-01-13,C,2025-01-13 23:11:00,99,84.0,386,569.0,22.633333333333333,0.0,0.9585333333333333,2047.7600000000002,0,26.45,43.72027777777778,0.6,23.4327,64.59013333333334,67.864115,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000390,ICE,Alemania,3,2025-01-13,C,2025-01-13 22:05:00,91,0.0,304,395.0,21.1,0.0,0.8654999999999999,1746.11,0,37.88333333333333,35.352777777777774,0.3,36.5405,58.947833333333335,54.737350000000006,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000445,ICE,Francia,2,2025-01-14,C,2025-01-14 02:36:00,76,0.0,476,552.0,23.183333333333334,0.0,0.8869666666666667,1810.7300000000002,0,24.883333333333333,41.340833333333336,0.6,26.2128,62.156866666666666,65.79611,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000435,ICE,Francia,3,2025-01-14,C,2025-01-14 00:24:00,83,0.0,416,499.0,21.75,0.0,0.8026000000000001,1746.11,0,24.583333333333332,37.39138888888889,0.3,31.550099999999997,59.2884,56.637245,Mantener secuencia planificada con seguimiento estándar.
ORD000414,EV,Francia,2,2025-01-14,C,2025-01-14 01:32:00,53,71.0,502,626.0,22.966666666666665,0.0,0.8947333333333332,2047.7600000000002,0,22.96666666666667,44.10444444444444,0.6,21.401400000000002,62.42093333333332,67.59893,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000451,EV,Italia,2,2025-01-14,C,2025-01-14 00:14:00,67,120.0,341,528.0,20.466666666666665,0.0,0.9571666666666665,1746.11,0,43.53333333333333,42.262499999999996,0.6,26.028000000000006,64.54366666666667,66.93485,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000421,EV,Francia,2,2025-01-14,C,2025-01-14 03:25:00,56,92.0,566,714.0,23.3,0.0,0.8066666666666668,1813.02,0,23.083333333333332,44.958333333333336,0.6,20.639999999999997,59.42666666666667,66.518,Mantener secuencia planificada con seguimiento estándar.
ORD000446,ICE,Iberia,1,2025-01-14,C,2025-01-14 05:17:00,65,0.0,509,574.0,24.7,0.0,0.8619999999999999,1713.3600000000001,0,17.083333333333332,41.480555555555554,1.0,25.437000000000005,61.30799999999999,73.68565,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000422,EV,Iberia,2,2025-01-14,C,2025-01-14 04:36:00,31,63.0,562,656.0,23.15,0.0,0.9047333333333334,1746.11,0,17.316666666666666,45.39611111111111,0.6,19.2864,62.760933333333334,68.49217999999999,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000437,EV,Iberia,1,2025-01-14,C,2025-01-14 05:25:00,47,72.0,524,643.0,23.483333333333334,0.0,0.8984666666666665,1679.75,0,19.0,44.788055555555545,1.0,20.249300000000005,62.547866666666664,76.05928499999999,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000436,EV,Iberia,2,2025-01-14,C,2025-01-14 05:52:00,66,52.0,528,646.0,23.333333333333332,0.0,0.9495333333333333,1679.75,0,18.583333333333332,46.16888888888889,0.6,18.836199999999998,64.28413333333333,69.33519,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000444,ICE,Iberia,2,2025-01-14,C,2025-01-14 00:32:00,37,0.0,229,266.0,16.516666666666666,0.0,0.9119333333333333,1713.3600000000001,0,20.75,32.034444444444446,0.6,43.488600000000005,56.764066666666665,57.32281999999999,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000432,EV,Benelux,2,2025-01-14,C,2025-01-14 23:41:00,44,107.0,588,739.0,24.766666666666666,0.0,0.8900333333333333,1293.4600000000003,0,29.133333333333333,47.25083333333333,0.6,18.6392,62.26113333333333,68.49378999999999,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000440,ICE,Francia,3,2025-01-15,C,2025-01-15 02:35:00,84,0.0,434,518.0,24.9,0.0,0.9060333333333334,1467.4700000000003,0,25.383333333333333,40.636944444444445,0.3,27.8802,62.80513333333333,59.504239999999996,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000469,EV,Iberia,3,2025-01-15,C,2025-01-15 04:02:00,82,128.0,590,800.0,24.5,0.0,0.8895666666666666,1712.2800000000002,0,18.71666666666667,47.23916666666666,0.3,18.6504,62.245266666666666,62.48273,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000452,EV,Benelux,2,2025-01-15,C,2025-01-15 05:35:00,80,124.0,728,932.0,27.616666666666667,0.0,0.8960666666666667,1712.2800000000002,0,28.366666666666667,47.401666666666664,0.6,18.4944,62.46626666666667,68.63678,Aplicar drenaje de patio y priorizar expedición de unidades listas.
