fecha,turno,zona_carga,slot_id,sessions_count,avg_wait_time_min,avg_charging_duration_min,energy_delivered_kwh,interruption_rate,avg_soc_gap_pct,charging_bottleneck_impact,slot_utilization_ratio
2025-06-24,B,ESTE,SLOT_004,1,44.0,55.0,73.92,0.0,27.027839080459756,0.3095,0.11458333333333333
2025-06-25,C,OESTE,SLOT_014,3,62.333333333333336,47.0,149.643,0.0,25.971740139211136,0.3591,0.29375
2025-06-25,C,NORTE,SLOT_032,2,77.5,51.5,125.991,0.0,25.971740139211136,0.3591,0.21458333333333332
2025-06-25,C,SUR,SLOT_030,1,85.0,46.0,65.954,0.0,25.971740139211136,0.3591,0.09583333333333334
2025-06-25,B,ESTE,SLOT_029,1,66.0,47.0,54.65,0.0,25.971740139211136,0.3591,0.09791666666666667
2025-06-25,B,SUR,SLOT_031,1,66.0,56.0,27.076,1.0,25.971740139211136,0.3591,0.11666666666666667
2025-06-25,B,OESTE,SLOT_002,1,83.0,33.0,49.768,0.0,25.971740139211136,0.3591,0.06875
2025-06-26,A,SUR,SLOT_025,1,50.0,39.0,30.027,1.0,25.80593886462882,0.41295000000000004,0.08125
2025-06-26,A,SUR,SLOT_007,1,80.0,33.0,33.638,0.0,25.80593886462882,0.41295000000000004,0.06875
2025-06-26,A,NORTE,SLOT_024,1,65.0,133.0,51.264,1.0,25.80593886462882,0.41295000000000004,0.27708333333333335
2025-06-26,B,NORTE,SLOT_003,1,45.0,53.0,50.313,0.0,25.80593886462882,0.41295000000000004,0.11041666666666666
2025-06-26,B,OESTE,SLOT_009,1,56.0,34.0,51.058,0.0,25.80593886462882,0.41295000000000004,0.07083333333333333
2025-06-26,B,ESTE,SLOT_029,1,75.0,30.0,49.945,0.0,25.80593886462882,0.41295000000000004,0.0625
2025-06-26,C,SUR,SLOT_011,1,72.0,22.0,44.347,0.0,25.80593886462882,0.41295000000000004,0.04583333333333333
2025-06-27,C,SUR,SLOT_001,2,74.5,75.5,93.707,0.0,26.74887378640777,0.3104,0.3145833333333333
2025-06-27,C,SUR,SLOT_027,1,53.0,62.0,41.73,0.0,26.74887378640777,0.3104,0.12916666666666668
2025-06-27,A,NORTE,SLOT_003,2,62.5,46.5,92.46600000000001,0.0,26.74887378640777,0.3104,0.19375
2025-06-27,A,OESTE,SLOT_006,1,76.0,34.0,49.812,0.0,26.74887378640777,0.3104,0.07083333333333333
2025-06-27,B,NORTE,SLOT_003,1,55.0,45.0,47.888,0.0,26.74887378640777,0.3104,0.09375
2025-06-27,B,SUR,SLOT_011,1,48.0,23.0,51.111,0.0,26.74887378640777,0.3104,0.04791666666666667
2025-06-28,C,NORTE,SLOT_032,1,58.0,53.0,42.603,0.0,26.442510373443966,0.3062,0.11041666666666666
2025-06-28,C,SUR,SLOT_011,1,56.0,22.0,44.839,0.0,26.442510373443966,0.3062,0.04583333333333333
2025-06-28,A,OESTE,SLOT_009,2,76.5,28.5,90.082,0.0,26.442510373443966,0.3062,0.11875
2025-06-28,A,ESTE,SLOT_020,1,74.0,69.0,56.481,0.0,26.442510373443966,0.3062,0.14375
2025-06-28,A,SUR,SLOT_011,1,107.0,23.0,67.505,0.0,26.442510373443966,0.3062,0.04791666666666667
2025-06-28,B,ESTE,SLOT_016,1,76.0,26.0,24.347,1.0,26.442510373443966,0.3062,0.05416666666666667
2025-06-28,B,NORTE,SLOT_019,1,94.0,54.0,52.356,0.0,26.442510373443966,0.3062,0.1125
2025-06-28,B,SUR,SLOT_008,1,82.0,32.0,37.036,0.0,26.442510373443966,0.3062,0.06666666666666667
2025-06-29,C,OESTE,SLOT_014,1,92.0,32.0,31.18,0.0,24.646614583333342,0.408,0.06666666666666667
2025-06-29,C,SUR,SLOT_012,2,53.5,47.5,94.82,0.5,24.646614583333342,0.408,0.19791666666666666
2025-06-29,A,OESTE,SLOT_006,1,76.0,29.0,50.303,0.0,24.646614583333342,0.408,0.06041666666666667
2025-06-29,A,SUR,SLOT_027,1,50.0,82.0,42.937,0.0,24.646614583333342,0.408,0.17083333333333334
2025-06-29,A,SUR,SLOT_001,1,74.0,116.0,62.687,0.0,24.646614583333342,0.408,0.24166666666666667
2025-06-29,B,SUR,SLOT_030,1,72.0,25.0,24.052,1.0,24.646614583333342,0.408,0.052083333333333336
2025-06-30,C,SUR,SLOT_011,2,75.5,30.0,127.816,0.0,25.382442528735616,0.3151,0.125
2025-06-30,C,OESTE,SLOT_006,1,33.0,31.0,36.871,1.0,25.382442528735616,0.3151,0.06458333333333334
2025-06-30,A,OESTE,SLOT_006,1,75.0,25.0,42.728,0.0,25.382442528735616,0.3151,0.052083333333333336
2025-06-30,A,NORTE,SLOT_032,1,93.0,74.0,53.322,1.0,25.382442528735616,0.3151,0.15416666666666667
2025-07-01,C,SUR,SLOT_025,1,71.0,47.0,51.517,0.0,25.906891566265056,0.36155,0.09791666666666667
2025-07-01,C,NORTE,SLOT_024,1,51.0,95.0,50.24,0.0,25.906891566265056,0.36155,0.19791666666666666
2025-07-01,C,OESTE,SLOT_006,1,65.0,39.0,37.84,0.0,25.906891566265056,0.36155,0.08125
2025-07-01,C,SUR,SLOT_007,1,97.0,29.0,33.325,1.0,25.906891566265056,0.36155,0.06041666666666667
2025-07-01,A,SUR,SLOT_005,1,77.0,49.0,45.131,1.0,25.906891566265056,0.36155,0.10208333333333333
2025-07-01,A,ESTE,SLOT_020,1,80.0,62.0,47.532,0.0,25.906891566265056,0.36155,0.12916666666666668
2025-07-01,B,NORTE,SLOT_022,1,46.0,117.0,70.697,0.0,25.906891566265056,0.36155,0.24375
2025-07-01,B,NORTE,SLOT_023,1,73.0,52.0,47.434,0.0,25.906891566265056,0.36155,0.10833333333333334
2025-07-02,B,OESTE,SLOT_006,1,86.0,35.0,56.603,1.0,27.179937629937644,0.3932,0.07291666666666667
2025-07-02,B,SUR,SLOT_031,1,76.0,66.0,68.331,0.0,27.179937629937644,0.3932,0.1375
2025-07-02,B,NORTE,SLOT_021,1,69.0,44.0,51.43,0.0,27.179937629937644,0.3932,0.09166666666666666
2025-07-03,C,SUR,SLOT_012,2,57.5,43.5,91.464,0.0,26.321879999999997,0.35975,0.18125
2025-07-03,C,NORTE,SLOT_003,1,75.0,49.0,47.867,0.0,26.321879999999997,0.35975,0.10208333333333333
2025-07-03,A,OESTE,SLOT_009,2,51.5,28.5,106.351,0.0,26.321879999999997,0.35975,0.11875
2025-07-03,B,NORTE,SLOT_032,1,67.0,52.0,55.353,0.0,26.321879999999997,0.35975,0.10833333333333334
2025-07-03,B,ESTE,SLOT_020,1,56.0,84.0,58.563,0.0,26.321879999999997,0.35975,0.175
2025-07-04,C,SUR,SLOT_011,1,62.0,32.0,56.559,0.0,25.39065134099617,0.3126,0.06666666666666667
2025-07-04,C,ESTE,SLOT_028,2,81.5,36.0,48.900000000000006,0.5,25.39065134099617,0.3126,0.15
2025-07-04,A,ESTE,SLOT_028,2,63.0,67.0,125.97800000000001,0.0,25.39065134099617,0.3126,0.2791666666666667
2025-07-04,B,NORTE,SLOT_003,1,67.0,59.0,44.284,0.0,25.39065134099617,0.3126,0.12291666666666666
2025-07-04,B,OESTE,SLOT_018,1,46.0,118.0,67.622,0.0,25.39065134099617,0.3126,0.24583333333333332
2025-07-05,C,SUR,SLOT_012,1,55.0,33.0,47.559,0.0,25.599427312775337,0.3514,0.06875
2025-07-05,C,OESTE,SLOT_002,1,65.0,25.0,48.183,0.0,25.599427312775337,0.3514,0.052083333333333336
2025-07-05,A,NORTE,SLOT_019,1,60.0,34.0,43.536,0.0,25.599427312775337,0.3514,0.07083333333333333
2025-07-05,B,ESTE,SLOT_029,1,42.0,28.0,42.646,1.0,25.599427312775337,0.3514,0.058333333333333334
2025-07-05,B,OESTE,SLOT_006,1,83.0,39.0,55.607,0.0,25.599427312775337,0.3514,0.08125
2025-07-05,B,NORTE,SLOT_024,1,76.0,78.0,50.968,0.0,25.599427312775337,0.3514,0.1625
2025-07-06,C,SUR,SLOT_031,1,50.0,50.0,40.598,0.0,26.891793478260876,0.3091,0.10416666666666667
2025-07-06,B,NORTE,SLOT_024,1,58.0,81.0,58.311,0.0,26.891793478260876,0.3091,0.16875
2025-07-06,B,OESTE,SLOT_002,1,57.0,28.0,48.773,0.0,26.891793478260876,0.3091,0.058333333333333334
2025-07-07,C,OESTE,SLOT_014,2,68.5,41.5,89.793,0.5,25.403545706371176,0.36485,0.17291666666666666
2025-07-07,C,NORTE,SLOT_032,1,56.0,32.0,51.986,0.0,25.403545706371176,0.36485,0.06666666666666667
2025-07-08,C,ESTE,SLOT_028,1,77.0,83.0,51.802,0.0,26.922841648590005,0.314,0.17291666666666666
2025-07-08,C,SUR,SLOT_027,2,44.5,100.5,122.539,0.0,26.922841648590005,0.314,0.41875
2025-07-08,C,SUR,SLOT_001,1,48.0,99.0,54.904,0.0,26.922841648590005,0.314,0.20625
2025-07-08,A,NORTE,SLOT_023,1,99.0,61.0,42.576,1.0,26.922841648590005,0.314,0.12708333333333333
2025-07-08,A,NORTE,SLOT_022,1,106.0,112.0,51.211,0.0,26.922841648590005,0.314,0.23333333333333334
2025-07-08,B,SUR,SLOT_026,1,55.0,31.0,45.465,0.0,26.922841648590005,0.314,0.06458333333333334
2025-07-08,B,OESTE,SLOT_002,1,88.0,27.0,50.667,0.0,26.922841648590005,0.314,0.05625
2025-07-09,C,SUR,SLOT_030,1,67.0,28.0,31.092,0.0,26.146730360934185,0.3116,0.058333333333333334
2025-07-09,C,NORTE,SLOT_021,1,55.0,41.0,45.712,0.0,26.146730360934185,0.3116,0.08541666666666667
2025-07-09,A,ESTE,SLOT_020,1,60.0,59.0,54.491,0.0,26.146730360934185,0.3116,0.12291666666666666
2025-07-09,A,SUR,SLOT_026,1,59.0,46.0,39.629,0.0,26.146730360934185,0.3116,0.09583333333333334
2025-07-09,B,SUR,SLOT_005,1,36.0,46.0,55.048,0.0,26.146730360934185,0.3116,0.09583333333333334
2025-07-09,B,OESTE,SLOT_009,1,73.0,23.0,48.717,0.0,26.146730360934185,0.3116,0.04791666666666667
2025-07-10,C,SUR,SLOT_025,2,55.0,34.0,81.352,0.0,25.597934065934083,0.3059,0.14166666666666666
2025-07-10,C,SUR,SLOT_007,1,84.0,30.0,42.306,0.0,25.597934065934083,0.3059,0.0625
2025-07-10,A,SUR,SLOT_031,1,40.0,76.0,47.274,0.0,25.597934065934083,0.3059,0.15833333333333333
2025-07-10,A,OESTE,SLOT_002,1,69.0,35.0,64.46,0.0,25.597934065934083,0.3059,0.07291666666666667
2025-07-10,A,NORTE,SLOT_013,1,42.0,60.0,27.644,1.0,25.597934065934083,0.3059,0.125
2025-07-10,B,SUR,SLOT_030,1,75.0,43.0,62.08,0.0,25.597934065934083,0.3059,0.08958333333333333
2025-07-10,B,OESTE,SLOT_002,1,46.0,36.0,65.438,0.0,25.597934065934083,0.3059,0.075
2025-07-11,C,OESTE,SLOT_009,1,35.0,36.0,39.963,1.0,25.978881578947373,0.3089,0.075
2025-07-11,A,SUR,SLOT_025,2,78.0,52.5,115.60300000000001,0.5,25.978881578947373,0.3089,0.21875
2025-07-11,A,SUR,SLOT_007,2,74.0,30.5,68.637,0.5,25.978881578947373,0.3089,0.12708333333333333
2025-07-11,A,NORTE,SLOT_022,1,76.0,75.0,47.44,0.0,25.978881578947373,0.3089,0.15625
2025-07-11,A,OESTE,SLOT_009,1,94.0,35.0,55.158,0.0,25.978881578947373,0.3089,0.07291666666666667
2025-07-11,A,NORTE,SLOT_023,1,70.0,36.0,30.076,0.0,25.978881578947373,0.3089,0.075
2025-07-11,B,NORTE,SLOT_003,1,81.0,56.0,35.595,0.0,25.978881578947373,0.3089,0.11666666666666667
2025-07-11,B,SUR,SLOT_026,1,86.0,57.0,54.582,0.0,25.978881578947373,0.3089,0.11875
2025-07-12,C,SUR,SLOT_011,1,87.0,33.0,46.483,0.0,26.036813953488362,0.3599,0.06875
2025-07-12,C,NORTE,SLOT_017,2,69.5,118.0,127.022,0.0,26.036813953488362,0.3599,0.49166666666666664
2025-07-12,C,ESTE,SLOT_028,2,59.0,70.5,109.725,0.0,26.036813953488362,0.3599,0.29375
2025-07-12,A,SUR,SLOT_007,1,97.0,37.0,36.638,1.0,26.036813953488362,0.3599,0.07708333333333334
2025-07-12,A,SUR,SLOT_025,1,91.0,59.0,68.326,0.0,26.036813953488362,0.3599,0.12291666666666666
2025-07-12,A,NORTE,SLOT_021,1,50.0,65.0,42.397,0.0,26.036813953488362,0.3599,0.13541666666666666
2025-07-12,B,OESTE,SLOT_010,1,52.0,90.0,51.588,0.0,26.036813953488362,0.3599,0.1875
2025-07-12,B,SUR,SLOT_030,1,6.0,43.0,49.404,0.0,26.036813953488362,0.3599,0.08958333333333333
2025-07-13,A,SUR,SLOT_027,1,69.0,93.0,63.019,0.0,27.13818770226539,0.3103,0.19375
2025-07-13,A,NORTE,SLOT_024,1,70.0,82.0,53.993,0.0,27.13818770226539,0.3103,0.17083333333333334
2025-07-13,A,SUR,SLOT_001,1,44.0,60.0,28.492,0.0,27.13818770226539,0.3103,0.125
2025-07-13,A,ESTE,SLOT_020,1,50.0,60.0,50.09,0.0,27.13818770226539,0.3103,0.125
2025-07-13,C,NORTE,SLOT_003,1,59.0,71.0,58.973,0.0,27.13818770226539,0.3103,0.14791666666666667
2025-07-14,C,SUR,SLOT_011,2,49.5,24.5,86.006,0.0,26.83698689956333,0.3155,0.10208333333333333
2025-07-14,C,OESTE,SLOT_010,1,76.0,75.0,43.892,1.0,26.83698689956333,0.3155,0.15625
2025-07-14,A,SUR,SLOT_011,1,101.0,26.0,47.086,1.0,26.83698689956333,0.3155,0.05416666666666667
2025-07-14,A,NORTE,SLOT_024,1,91.0,87.0,51.371,0.0,26.83698689956333,0.3155,0.18125
2025-07-15,C,ESTE,SLOT_029,1,46.0,59.0,56.912,0.0,27.22418699186991,0.4015666666666666,0.12291666666666666
2025-07-15,A,NORTE,SLOT_024,1,93.0,82.0,49.312,0.0,27.22418699186991,0.4015666666666666,0.17083333333333334
2025-07-15,A,OESTE,SLOT_006,1,96.0,43.0,43.445,0.0,27.22418699186991,0.4015666666666666,0.08958333333333333
2025-07-15,A,SUR,SLOT_030,1,63.0,43.0,49.317,1.0,27.22418699186991,0.4015666666666666,0.08958333333333333
2025-07-15,B,ESTE,SLOT_028,1,111.0,48.0,42.468,0.0,27.22418699186991,0.4015666666666666,0.1
2025-07-16,A,OESTE,SLOT_014,1,80.0,41.0,44.753,0.0,25.56648230088498,0.3145,0.08541666666666667
2025-07-16,A,SUR,SLOT_027,1,63.0,60.0,30.047,1.0,25.56648230088498,0.3145,0.125
2025-07-16,B,ESTE,SLOT_028,1,69.0,94.0,76.365,0.0,25.56648230088498,0.3145,0.19583333333333333
2025-07-17,C,NORTE,SLOT_017,1,60.0,115.0,53.314,0.0,27.489441747572823,0.3169,0.23958333333333334
2025-07-17,A,OESTE,SLOT_006,2,79.0,32.5,98.155,0.0,27.489441747572823,0.3169,0.13541666666666666
2025-07-17,A,NORTE,SLOT_032,2,57.0,44.0,114.075,0.0,27.489441747572823,0.3169,0.18333333333333332
2025-07-17,A,SUR,SLOT_031,1,54.0,66.0,63.102,0.0,27.489441747572823,0.3169,0.1375
2025-07-17,B,SUR,SLOT_001,1,75.0,70.0,44.121,0.0,27.489441747572823,0.3169,0.14583333333333334
2025-07-18,A,NORTE,SLOT_024,1,73.0,95.0,38.849,1.0,26.877728337236523,0.45269999999999994,0.19791666666666666
2025-07-18,A,SUR,SLOT_001,1,78.0,82.0,44.273,0.0,26.877728337236523,0.45269999999999994,0.17083333333333334
2025-07-18,A,SUR,SLOT_027,1,87.0,83.0,50.968,0.0,26.877728337236523,0.45269999999999994,0.17291666666666666
2025-07-18,A,OESTE,SLOT_014,1,74.0,52.0,71.738,0.0,26.877728337236523,0.45269999999999994,0.10833333333333334
2025-07-18,B,OESTE,SLOT_006,1,61.0,23.0,53.546,0.0,26.877728337236523,0.45269999999999994,0.04791666666666667
2025-07-18,B,ESTE,SLOT_029,1,51.0,35.0,49.536,0.0,26.877728337236523,0.45269999999999994,0.07291666666666667
2025-07-18,C,ESTE,SLOT_004,1,66.0,48.0,41.305,0.0,26.877728337236523,0.45269999999999994,0.1
2025-07-19,C,SUR,SLOT_011,2,73.5,23.0,105.78,0.0,27.54010593220337,0.3138,0.09583333333333334
2025-07-19,C,ESTE,SLOT_029,1,71.0,24.0,51.005,0.0,27.54010593220337,0.3138,0.05
2025-07-19,C,NORTE,SLOT_023,1,113.0,46.0,34.752,0.0,27.54010593220337,0.3138,0.09583333333333334
2025-07-19,A,ESTE,SLOT_029,1,53.0,27.0,29.053,0.0,27.54010593220337,0.3138,0.05625
2025-07-19,A,NORTE,SLOT_003,1,84.0,50.0,49.218,0.0,27.54010593220337,0.3138,0.10416666666666667
2025-07-19,B,SUR,SLOT_031,1,50.0,40.0,36.451,0.0,27.54010593220337,0.3138,0.08333333333333333
2025-07-20,A,ESTE,SLOT_020,1,58.0,74.0,47.231,0.0,26.159677419354814,0.42305000000000004,0.15416666666666667
2025-07-20,B,SUR,SLOT_027,1,77.0,105.0,59.003,1.0,26.159677419354814,0.42305000000000004,0.21875
2025-07-20,B,SUR,SLOT_001,1,61.0,48.0,37.434,0.0,26.159677419354814,0.42305000000000004,0.1
2025-07-20,B,ESTE,SLOT_020,1,77.0,66.0,53.096,0.0,26.159677419354814,0.42305000000000004,0.1375
2025-07-21,C,SUR,SLOT_008,1,58.0,44.0,59.373,0.0,26.891584699453553,0.3699,0.09166666666666666
2025-07-21,C,ESTE,SLOT_004,2,75.0,41.5,108.011,0.0,26.891584699453553,0.3699,0.17291666666666666
2025-07-21,C,NORTE,SLOT_024,1,99.0,67.0,35.003,0.0,26.891584699453553,0.3699,0.13958333333333334
2025-07-21,A,SUR,SLOT_027,1,64.0,70.0,49.124,0.0,26.891584699453553,0.3699,0.14583333333333334
2025-07-21,B,OESTE,SLOT_006,1,58.0,48.0,65.28,0.0,26.891584699453553,0.3699,0.1
2025-07-22,C,SUR,SLOT_005,1,99.0,33.0,29.874,0.0,28.061022044088155,0.41495000000000004,0.06875
2025-07-22,A,NORTE,SLOT_022,2,63.5,84.0,95.05799999999999,0.0,28.061022044088155,0.41495000000000004,0.35
2025-07-22,A,NORTE,SLOT_023,2,81.0,76.0,111.36600000000001,0.5,28.061022044088155,0.41495000000000004,0.31666666666666665
2025-07-22,B,NORTE,SLOT_032,1,115.0,76.0,62.964,0.0,28.061022044088155,0.41495000000000004,0.15833333333333333
2025-07-22,B,OESTE,SLOT_006,1,80.0,36.0,57.014,0.0,28.061022044088155,0.41495000000000004,0.075
2025-07-23,C,SUR,SLOT_026,1,47.0,49.0,56.163,0.0,27.69949561403506,0.41145,0.10208333333333333
2025-07-23,A,OESTE,SLOT_009,2,89.0,22.0,77.044,0.0,27.69949561403506,0.41145,0.09166666666666666
2025-07-23,A,NORTE,SLOT_003,1,80.0,59.0,45.999,0.0,27.69949561403506,0.41145,0.12291666666666666
2025-07-23,B,SUR,SLOT_011,1,84.0,26.0,44.016,0.0,27.69949561403506,0.41145,0.05416666666666667
2025-07-23,B,OESTE,SLOT_009,1,84.0,22.0,48.493,0.0,27.69949561403506,0.41145,0.04583333333333333
2025-07-24,C,OESTE,SLOT_014,2,83.5,42.0,90.92599999999999,0.5,27.54012605042016,0.3109,0.175
2025-07-24,C,SUR,SLOT_001,1,40.0,81.0,36.013,1.0,27.54012605042016,0.3109,0.16875
2025-07-24,C,SUR,SLOT_027,1,44.0,83.0,43.371,0.0,27.54012605042016,0.3109,0.17291666666666666
2025-07-24,A,SUR,SLOT_005,2,76.0,51.0,82.655,0.5,27.54012605042016,0.3109,0.2125
2025-07-24,A,OESTE,SLOT_010,1,70.0,79.0,59.019,0.0,27.54012605042016,0.3109,0.16458333333333333
2025-07-24,B,NORTE,SLOT_019,1,58.0,42.0,61.008,0.0,27.54012605042016,0.3109,0.0875
2025-07-24,B,ESTE,SLOT_004,1,90.0,68.0,76.227,0.0,27.54012605042016,0.3109,0.14166666666666666
2025-07-25,A,SUR,SLOT_005,2,75.0,51.5,89.268,0.0,27.928251028806596,0.3113,0.21458333333333332
2025-07-25,A,NORTE,SLOT_013,1,86.0,124.0,67.097,0.0,27.928251028806596,0.3113,0.25833333333333336
2025-07-25,B,ESTE,SLOT_004,1,116.0,47.0,56.342,0.0,27.928251028806596,0.3113,0.09791666666666667
2025-07-25,B,SUR,SLOT_005,1,58.0,58.0,44.581,0.0,27.928251028806596,0.3113,0.12083333333333333
2025-07-26,C,ESTE,SLOT_028,1,81.0,44.0,39.197,0.0,26.901229838709664,0.3908,0.09166666666666666
2025-07-26,C,NORTE,SLOT_021,2,82.5,54.5,105.764,0.5,26.901229838709664,0.3908,0.22708333333333333
2025-07-26,B,SUR,SLOT_031,2,72.0,60.5,134.326,0.0,26.901229838709664,0.3908,0.2520833333333333
2025-07-26,B,NORTE,SLOT_013,1,73.0,70.0,37.869,0.0,26.901229838709664,0.3908,0.14583333333333334
2025-07-26,B,OESTE,SLOT_010,1,83.0,71.0,49.095,0.0,26.901229838709664,0.3908,0.14791666666666667
2025-07-27,C,SUR,SLOT_001,1,37.0,117.0,66.622,0.0,28.460603674540693,0.41705000000000003,0.24375
2025-07-27,C,OESTE,SLOT_006,2,79.0,27.5,87.392,0.0,28.460603674540693,0.41705000000000003,0.11458333333333333
2025-07-27,A,SUR,SLOT_026,1,89.0,62.0,60.16,0.0,28.460603674540693,0.41705000000000003,0.12916666666666668
2025-07-27,A,NORTE,SLOT_013,1,67.0,100.0,33.918,1.0,28.460603674540693,0.41705000000000003,0.20833333333333334
2025-07-27,B,NORTE,SLOT_021,1,101.0,66.0,68.766,0.0,28.460603674540693,0.41705000000000003,0.1375
2025-07-27,B,SUR,SLOT_005,1,59.0,79.0,70.774,0.0,28.460603674540693,0.41705000000000003,0.16458333333333333
2025-07-28,C,ESTE,SLOT_020,1,58.0,90.0,53.134,1.0,27.28814180929095,0.3124,0.1875
2025-07-28,C,NORTE,SLOT_017,1,65.0,61.0,42.957,0.0,27.28814180929095,0.3124,0.12708333333333333
2025-07-28,A,SUR,SLOT_012,1,93.0,34.0,55.975,0.0,27.28814180929095,0.3124,0.07083333333333333
2025-07-28,B,SUR,SLOT_011,1,49.0,22.0,46.71,0.0,27.28814180929095,0.3124,0.04583333333333333
2025-07-28,B,NORTE,SLOT_022,1,40.0,84.0,41.083,0.0,27.28814180929095,0.3124,0.175
2025-07-29,C,SUR,SLOT_012,1,76.0,39.0,56.957,0.0,27.530689655172406,0.3666,0.08125
2025-07-29,A,SUR,SLOT_030,2,71.5,27.5,111.715,0.0,27.530689655172406,0.3666,0.11458333333333333
2025-07-29,B,SUR,SLOT_030,1,55.0,31.0,54.527,0.0,27.530689655172406,0.3666,0.06458333333333334
2025-07-29,B,ESTE,SLOT_028,1,94.0,41.0,45.077,0.0,27.530689655172406,0.3666,0.08541666666666667
2025-07-30,C,NORTE,SLOT_032,2,52.5,43.5,118.501,0.0,26.888463035019488,0.3114,0.18125
2025-07-30,A,SUR,SLOT_027,1,97.0,71.0,61.772,0.0,26.888463035019488,0.3114,0.14791666666666667
2025-07-30,A,SUR,SLOT_001,1,77.0,95.0,52.17,0.0,26.888463035019488,0.3114,0.19791666666666666
2025-07-30,A,OESTE,SLOT_018,1,62.0,98.0,59.294,0.0,26.888463035019488,0.3114,0.20416666666666666
2025-07-31,C,NORTE,SLOT_013,1,56.0,89.0,28.1,1.0,27.08686070686072,0.3126,0.18541666666666667
2025-07-31,A,NORTE,SLOT_003,1,81.0,60.0,52.493,0.0,27.08686070686072,0.3126,0.125
2025-07-31,A,SUR,SLOT_008,1,57.0,22.0,55.489,0.0,27.08686070686072,0.3126,0.04583333333333333
2025-07-31,B,SUR,SLOT_025,1,73.0,46.0,33.545,1.0,27.08686070686072,0.3126,0.09583333333333334
2025-07-31,B,SUR,SLOT_007,1,75.0,31.0,49.795,0.0,27.08686070686072,0.3126,0.06458333333333334
2025-07-31,B,OESTE,SLOT_014,1,50.0,47.0,48.836,0.0,27.08686070686072,0.3126,0.09791666666666667
2025-07-31,B,NORTE,SLOT_032,1,72.0,23.0,43.055,0.0,27.08686070686072,0.3126,0.04791666666666667
2025-08-01,C,NORTE,SLOT_017,1,89.0,100.0,64.252,0.0,26.311331828442437,0.3115,0.20833333333333334
2025-08-01,C,SUR,SLOT_011,1,74.0,22.0,35.551,0.0,26.311331828442437,0.3115,0.04583333333333333
2025-08-01,B,NORTE,SLOT_017,1,46.0,130.0,74.151,0.0,26.311331828442437,0.3115,0.2708333333333333
2025-08-01,B,OESTE,SLOT_014,1,76.0,33.0,41.289,0.0,26.311331828442437,0.3115,0.06875
2025-08-01,B,ESTE,SLOT_016,1,86.0,32.0,65.194,0.0,26.311331828442437,0.3115,0.06666666666666667
2025-08-02,C,SUR,SLOT_005,2,61.0,52.0,84.179,0.0,27.3630538922156,0.3927,0.21666666666666667
2025-08-02,A,SUR,SLOT_012,2,64.5,40.5,102.155,0.0,27.3630538922156,0.3927,0.16875
2025-08-02,A,NORTE,SLOT_021,1,57.0,38.0,45.109,0.0,27.3630538922156,0.3927,0.07916666666666666
2025-08-03,C,SUR,SLOT_031,1,67.0,66.0,50.301,0.0,27.507524366471742,0.3037,0.1375
2025-08-03,C,OESTE,SLOT_006,2,58.5,32.5,95.979,0.0,27.507524366471742,0.3037,0.13541666666666666
2025-08-03,C,NORTE,SLOT_003,1,39.0,69.0,59.338,0.0,27.507524366471742,0.3037,0.14375
2025-08-03,A,ESTE,SLOT_016,2,47.5,31.0,135.30200000000002,0.0,27.507524366471742,0.3037,0.12916666666666668
2025-08-03,A,NORTE,SLOT_013,1,54.0,112.0,63.879,0.0,27.507524366471742,0.3037,0.23333333333333334
2025-08-03,B,SUR,SLOT_008,2,76.5,33.0,131.351,0.0,27.507524366471742,0.3037,0.1375
2025-08-03,B,NORTE,SLOT_024,1,53.0,76.0,48.157,0.0,27.507524366471742,0.3037,0.15833333333333333
2025-08-04,C,NORTE,SLOT_019,1,90.0,39.0,39.517,0.0,27.171883656509703,0.3116,0.08125
2025-08-04,A,SUR,SLOT_030,1,70.0,32.0,47.828,0.0,27.171883656509703,0.3116,0.06666666666666667
2025-08-04,A,OESTE,SLOT_010,1,86.0,75.0,45.675,0.0,27.171883656509703,0.3116,0.15625
2025-08-04,A,NORTE,SLOT_021,1,74.0,48.0,55.664,0.0,27.171883656509703,0.3116,0.1
2025-08-04,A,ESTE,SLOT_020,1,85.0,57.0,57.341,0.0,27.171883656509703,0.3116,0.11875
2025-08-05,C,ESTE,SLOT_029,2,92.0,54.5,108.238,0.5,29.12252252252253,0.47,0.22708333333333333
2025-08-05,B,ESTE,SLOT_016,1,74.0,31.0,47.713,0.0,29.12252252252253,0.47,0.06458333333333334
2025-08-06,A,NORTE,SLOT_017,1,65.0,94.0,67.79,0.0,28.80127504553735,0.46085,0.19583333333333333
2025-08-06,B,ESTE,SLOT_004,1,109.0,52.0,55.059,0.0,28.80127504553735,0.46085,0.10833333333333334
2025-08-07,C,NORTE,SLOT_022,2,47.5,115.5,113.881,0.0,26.579790356394128,0.3087,0.48125
2025-08-07,C,NORTE,SLOT_023,2,65.5,59.0,84.772,0.0,26.579790356394128,0.3087,0.24583333333333332
2025-08-07,A,ESTE,SLOT_028,1,51.0,68.0,45.783,0.0,26.579790356394128,0.3087,0.14166666666666666
2025-08-07,A,NORTE,SLOT_024,1,87.0,89.0,73.019,0.0,26.579790356394128,0.3087,0.18541666666666667
2025-08-07,A,SUR,SLOT_030,1,67.0,37.0,63.212,0.0,26.579790356394128,0.3087,0.07708333333333334
2025-08-07,B,SUR,SLOT_007,1,71.0,34.0,55.991,0.0,26.579790356394128,0.3087,0.07083333333333333
