fecha,turno,area,throughput_plan,throughput_real,throughput_gap,congestion_index,avg_wait_time,queue_pressure_score,slot_utilization,yard_occupancy_rate,bottleneck_density,dispatch_risk_density,operational_stress_score,headcount_proxy,absentismo_proxy,productividad_turno_indice,presion_operativa_indice,overtime_flag
2025-02-23,B,EXPEDICION,57,54,-3,0.0,81.20370370370371,87.03703703703704,0.0,0.0,0.0,0.8703703703703703,3.07374,92.0,0.0874,0.9163,0.4916,false
2025-02-23,C,EXPEDICION,37,51,14,0.0,100.94117647058823,92.15686274509804,0.0,0.0,0.0,0.9215686274509803,14.089055,69.0,0.1346,0.8039,0.5937,true
2025-02-24,A,EXPEDICION,81,34,-47,0.0,78.26470588235294,88.23529411764706,0.0,0.0,0.0,0.8823529411764706,25.081284999999998,122.0,0.0705,0.9257,0.5419,false
2025-02-24,B,EXPEDICION,74,48,-26,0.0,73.91666666666667,85.41666666666666,0.0,0.0,0.0,0.8541666666666666,25.084329999999998,106.0,0.0736,0.9423,0.5622,false
2025-02-24,C,EXPEDICION,35,46,11,0.0,74.54347826086956,89.13043478260869,0.0,0.0,0.0,0.8913043478260869,11.09315,89.0,0.0522,0.8348,0.621,false
2025-02-25,A,EXPEDICION,64,54,-10,0.0,97.0925925925926,92.5925925925926,0.0,0.0,0.0,0.9259259259259259,10.085425,112.0,0.1082,0.861,0.5695,false
2025-02-25,B,EXPEDICION,55,53,-2,0.0,104.33962264150944,90.56603773584906,0.0,0.0,0.0,0.9056603773584906,2.081465,112.0,0.1,0.8947,0.5431,false
2025-02-25,C,EXPEDICION,42,48,6,0.0,88.5625,91.66666666666666,0.0,0.0,0.0,0.9166666666666666,6.093735000000001,86.0,0.0834,0.8393,0.6249,false
2025-02-26,A,EXPEDICION,70,63,-7,0.0,105.74603174603175,93.65079365079364,0.0,0.0,0.0,0.9365079365079365,7.063045000000001,111.0,0.1092,0.95,0.4203,false
2025-02-26,B,EXPEDICION,58,64,6,0.0,98.640625,92.1875,0.0,0.0,0.0,0.921875,6.081239999999999,105.0,0.0821,0.899,0.5416,false
2025-02-26,C,EXPEDICION,41,65,24,0.0,119.8,95.38461538461539,0.0,0.0,0.0,0.9538461538461539,24.09828,79.0,0.0852,0.7711,0.6552,false
2025-02-27,A,EXPEDICION,64,44,-20,0.0,100.25,93.18181818181817,0.0,0.0,0.0,0.9318181818181818,20.09486,123.0,0.0748,0.9559,0.6324,false
2025-02-27,B,EXPEDICION,48,63,15,0.0,92.80952380952381,92.06349206349206,0.0,0.0,0.0,0.9206349206349206,15.082574999999999,95.0,0.08,0.9287,0.5505,false
2025-02-27,C,EXPEDICION,37,53,16,0.0,106.26415094339623,96.22641509433963,0.0,0.0,0.0,0.9622641509433962,16.090225,85.0,0.0929,0.8147,0.6015,false
2025-02-28,A,EXPEDICION,78,48,-30,0.0,121.52083333333333,100.0,0.0,0.0,0.0,1.0,25.082665,110.0,0.0767,0.929,0.5511,false
2025-02-28,B,EXPEDICION,63,45,-18,0.0,102.37777777777778,95.55555555555556,0.0,0.0,0.0,0.9555555555555556,18.076005000000002,111.0,0.0813,0.9659,0.5067,false
2025-02-28,C,EXPEDICION,49,47,-2,0.0,120.82978723404256,97.87234042553192,0.0,0.0,0.0,0.9787234042553191,2.094035,80.0,0.078,0.8338,0.6269,false
2025-03-01,A,EXPEDICION,63,49,-14,0.0,100.3265306122449,91.83673469387756,0.0,0.0,0.0,0.9183673469387755,14.0858,98.0,0.0843,0.8993,0.572,false
2025-03-01,B,EXPEDICION,47,55,8,0.0,89.83636363636364,90.9090909090909,0.0,0.0,0.0,0.9090909090909091,8.080625,94.0,0.12,0.9011,0.5375,true
2025-03-01,C,EXPEDICION,49,46,-3,0.0,99.6086956521739,93.47826086956522,0.0,0.0,0.0,0.9347826086956522,3.0947099999999996,71.0,0.1291,0.8106,0.6314,true
2025-03-02,A,EXPEDICION,47,63,16,0.0,103.73015873015873,95.23809523809523,0.0,0.0,0.0,0.9523809523809523,16.06801,102.0,0.1038,0.8656,0.4534,false
2025-03-02,B,EXPEDICION,61,59,-2,0.0,70.88135593220339,94.91525423728814,0.0,0.0,0.0,0.9491525423728814,2.070845,83.0,0.083,0.9841,0.4723,false
2025-03-02,C,EXPEDICION,38,62,24,0.0,87.51612903225806,93.54838709677419,0.0,0.0,0.0,0.9354838709677419,24.085365,70.0,0.0795,0.8234,0.5691,false
2025-03-03,A,EXPEDICION,76,46,-30,0.0,65.17391304347827,80.43478260869566,0.0,0.0,0.0,0.8043478260869565,25.084825,108.0,0.0957,1.0044,0.5655,false
2025-03-03,B,EXPEDICION,63,36,-27,0.0,73.27777777777777,88.88888888888889,0.0,0.0,0.0,0.8888888888888888,25.08577,103.0,0.0964,0.9243,0.5718,false
2025-03-03,C,EXPEDICION,31,52,21,0.0,85.53846153846153,92.3076923076923,0.0,0.0,0.0,0.9230769230769231,21.078345,95.0,0.0897,0.8116,0.5223,false
2025-03-04,A,EXPEDICION,70,43,-27,0.0,72.53488372093024,74.4186046511628,0.0,0.0,0.0,0.7441860465116279,25.081225,111.0,0.098,0.9545,0.5415,false
2025-03-04,B,EXPEDICION,62,55,-7,0.0,90.43636363636364,92.72727272727272,0.0,0.0,0.0,0.9272727272727272,7.09279,110.0,0.1065,0.9095,0.6186,false
2025-03-04,C,EXPEDICION,41,39,-2,0.0,78.0,89.74358974358975,0.0,0.0,0.0,0.8974358974358975,2.0924,103.0,0.1064,0.7577,0.616,false
2025-03-05,A,EXPEDICION,69,59,-10,0.0,68.57627118644068,84.7457627118644,0.0,0.0,0.0,0.847457627118644,10.082845,124.0,0.0896,0.9539,0.5523,false
2025-03-05,B,EXPEDICION,64,45,-19,0.0,78.91111111111111,93.33333333333333,0.0,0.0,0.0,0.9333333333333333,19.091185,108.0,0.0898,0.8826,0.6079,false
2025-03-05,C,EXPEDICION,32,55,23,0.0,79.49090909090908,92.72727272727272,0.0,0.0,0.0,0.9272727272727272,23.102465,94.0,0.0871,0.8309,0.6831,false
2025-03-06,A,EXPEDICION,82,60,-22,0.0,100.66666666666667,91.66666666666666,0.0,0.0,0.0,0.9166666666666666,22.086265,118.0,0.0598,0.9863,0.5751,false
2025-03-06,B,EXPEDICION,47,55,8,0.0,134.1090909090909,96.36363636363636,0.0,0.0,0.0,0.9636363636363636,8.07281,112.0,0.0673,0.9144,0.4854,false
2025-03-06,C,EXPEDICION,54,54,0,0.0,96.0925925925926,87.03703703703704,0.0,0.0,0.0,0.8703703703703703,0.08199,85.0,0.0465,0.8282,0.5466,false
2025-03-07,A,EXPEDICION,57,54,-3,0.0,154.92592592592592,100.0,0.0,0.0,0.0,1.0,3.086595,118.0,0.1087,1.0097,0.5773,false
2025-03-07,B,EXPEDICION,68,63,-5,0.0,138.06349206349208,100.0,0.0,0.0,0.0,1.0,5.09177,109.0,0.0756,0.9318,0.6118,false
2025-03-07,C,EXPEDICION,35,42,7,0.0,155.95238095238096,100.0,0.0,0.0,0.0,1.0,7.1018050000000015,84.0,0.0838,0.8065,0.6787,false
2025-03-08,A,EXPEDICION,59,49,-10,0.0,131.75510204081633,95.91836734693877,0.0,0.0,0.0,0.9591836734693877,10.093465,97.0,0.1069,0.9236,0.6231,false
2025-03-08,B,EXPEDICION,61,55,-6,0.0,122.7090909090909,94.54545454545455,0.0,0.0,0.0,0.9454545454545454,6.0854099999999995,86.0,0.114,0.9381,0.5694,true
2025-03-08,C,EXPEDICION,42,51,9,0.0,142.86274509803923,96.07843137254902,0.0,0.0,0.0,0.9607843137254902,9.097529999999999,81.0,0.0982,0.8312,0.6502,false
2025-03-09,A,EXPEDICION,63,49,-14,0.0,112.51020408163265,100.0,0.0,0.0,0.0,1.0,14.086235000000002,102.0,0.107,0.9108,0.5749,false
2025-03-09,B,EXPEDICION,41,67,26,0.0,104.95522388059702,95.52238805970148,0.0,0.0,0.0,0.9552238805970149,25.088275,99.0,0.1243,0.8903,0.5885,true
2025-03-09,C,EXPEDICION,37,43,6,0.0,120.3953488372093,90.69767441860465,0.0,0.0,0.0,0.9069767441860465,6.0941849999999995,70.0,0.1142,0.7355,0.6279,true
2025-03-10,A,EXPEDICION,63,40,-23,0.0,102.8,97.5,0.0,0.0,0.0,0.975,23.080730000000003,114.0,0.0944,0.8974,0.5382,false
2025-03-10,B,EXPEDICION,70,47,-23,0.0,71.63829787234043,89.36170212765957,0.0,0.0,0.0,0.8936170212765957,23.08052,114.0,0.0649,0.9416,0.5368,false
2025-03-10,C,EXPEDICION,38,55,17,0.0,88.78181818181818,92.72727272727272,0.0,0.0,0.0,0.9272727272727272,17.09315,83.0,0.0815,0.8585,0.621,false
2025-03-11,A,EXPEDICION,62,34,-28,0.0,87.3529411764706,88.23529411764706,0.0,0.0,0.0,0.8823529411764706,25.08358,118.0,0.0849,0.9195,0.5572,false
2025-03-11,B,EXPEDICION,63,59,-4,0.0,108.23728813559322,96.61016949152543,0.0,0.0,0.0,0.9661016949152542,4.08316,109.0,0.0835,0.9079,0.5544,false
2025-03-11,C,EXPEDICION,55,57,2,0.0,92.29824561403508,89.47368421052632,0.0,0.0,0.0,0.8947368421052632,2.08802,86.0,0.0949,0.798,0.5868,false
2025-03-12,A,EXPEDICION,80,60,-20,0.0,79.43333333333334,88.33333333333333,0.0,0.0,0.0,0.8833333333333333,20.096225,111.0,0.0632,0.9854,0.6415,false
2025-03-12,B,EXPEDICION,66,41,-25,0.0,88.0,92.6829268292683,0.0,0.0,0.0,0.926829268292683,25.09366,118.0,0.0963,0.9679,0.6244,false
2025-03-12,C,EXPEDICION,38,54,16,0.0,92.27777777777777,94.44444444444444,0.0,0.0,0.0,0.9444444444444444,16.105764999999998,102.0,0.0689,0.8498,0.7051,false
2025-03-13,A,EXPEDICION,82,52,-30,0.0,91.38461538461539,96.15384615384616,0.0,0.0,0.0,0.9615384615384616,25.082275,133.0,0.0923,0.9744,0.5485,false
2025-03-13,B,EXPEDICION,71,60,-11,0.0,85.43333333333334,90.0,0.0,0.0,0.0,0.9,11.095805,101.0,0.0808,0.9093,0.6387,false
2025-03-13,C,EXPEDICION,46,59,13,0.0,95.13559322033899,93.22033898305084,0.0,0.0,0.0,0.9322033898305084,13.104655000000001,97.0,0.0636,0.7761,0.6977,false
2025-03-14,A,EXPEDICION,62,60,-2,0.0,97.33333333333333,95.0,0.0,0.0,0.0,0.95,2.08334,105.0,0.1214,0.8999,0.5556,true
2025-03-14,B,EXPEDICION,56,66,10,0.0,107.78787878787878,96.96969696969697,0.0,0.0,0.0,0.9696969696969697,10.091005000000001,108.0,0.0949,0.866,0.6067,false
2025-03-14,C,EXPEDICION,41,55,14,0.0,91.78181818181818,90.9090909090909,0.0,0.0,0.0,0.9090909090909091,14.097620000000003,86.0,0.0972,0.8322,0.6508,false
2025-03-15,A,EXPEDICION,60,61,1,0.0,118.59016393442623,96.72131147540983,0.0,0.0,0.0,0.9672131147540983,1.0868499999999999,92.0,0.0962,0.9325,0.579,false
2025-03-15,B,EXPEDICION,43,52,9,0.0,127.82692307692308,96.15384615384616,0.0,0.0,0.0,0.9615384615384616,9.07092,99.0,0.0976,0.9017,0.4728,false
2025-03-15,C,EXPEDICION,51,54,3,0.0,110.74074074074075,98.14814814814815,0.0,0.0,0.0,0.9814814814814815,3.092265,89.0,0.1029,0.7809,0.6151,false
2025-03-16,A,EXPEDICION,51,62,11,0.0,119.06451612903226,100.0,0.0,0.0,0.0,1.0,11.083235,108.0,0.0973,0.9225,0.5549,false
2025-03-16,B,EXPEDICION,43,50,7,0.0,101.58,92.0,0.0,0.0,0.0,0.92,7.078075,100.0,0.1158,0.821,0.5205,true
2025-03-16,C,EXPEDICION,28,44,16,0.0,102.47727272727273,93.18181818181817,0.0,0.0,0.0,0.9318181818181818,16.094125000000002,74.0,0.0922,0.7524,0.6275,false
2025-03-17,A,EXPEDICION,83,30,-53,0.0,105.23333333333333,86.66666666666667,0.0,0.0,0.0,0.8666666666666667,25.088965,116.0,0.0827,0.9905,0.5931,false
2025-03-17,B,EXPEDICION,63,38,-25,0.0,108.5,97.36842105263158,0.0,0.0,0.0,0.9736842105263158,25.09243,111.0,0.091,0.8852,0.6162,false
2025-03-17,C,EXPEDICION,37,42,5,0.0,103.9047619047619,90.47619047619048,0.0,0.0,0.0,0.9047619047619048,5.108105,82.0,0.0664,0.7827,0.7207,true
2025-03-18,A,EXPEDICION,73,52,-21,0.0,90.01923076923077,94.23076923076923,0.0,0.0,0.0,0.9423076923076923,21.08952,115.0,0.0837,0.9292,0.5968,false
2025-03-18,B,EXPEDICION,50,52,2,0.0,100.84615384615384,92.3076923076923,0.0,0.0,0.0,0.9230769230769231,2.08775,116.0,0.0882,0.8925,0.585,false
2025-03-18,C,EXPEDICION,37,34,-3,0.0,98.29411764705883,91.17647058823529,0.0,0.0,0.0,0.9117647058823529,3.08994,95.0,0.0806,0.7886,0.5996,false
2025-03-19,A,EXPEDICION,83,59,-24,0.0,106.59322033898304,93.22033898305084,0.0,0.0,0.0,0.9322033898305084,24.084509999999998,115.0,0.0582,0.9741,0.5634,false
2025-03-19,B,EXPEDICION,68,57,-11,0.0,117.59649122807018,98.24561403508771,0.0,0.0,0.0,0.9824561403508771,11.079635,115.0,0.0534,0.8826,0.5309,false
2025-03-19,C,EXPEDICION,42,53,11,0.0,106.41509433962264,88.67924528301887,0.0,0.0,0.0,0.8867924528301887,11.08904,100.0,0.0762,0.8349,0.5936,false
2025-03-20,A,EXPEDICION,63,41,-22,0.0,103.92682926829268,95.1219512195122,0.0,0.0,0.0,0.9512195121951219,22.08358,115.0,0.127,0.9249,0.5572,true
2025-03-20,B,EXPEDICION,53,67,14,0.0,105.3731343283582,94.02985074626866,0.0,0.0,0.0,0.9402985074626866,14.09765,112.0,0.0938,0.9222,0.651,false
2025-03-20,C,EXPEDICION,43,55,12,0.0,114.45454545454545,94.54545454545455,0.0,0.0,0.0,0.9454545454545454,12.09888,86.0,0.0737,0.8554,0.6592,false
2025-03-21,A,EXPEDICION,61,56,-5,0.0,110.32142857142857,96.42857142857143,0.0,0.0,0.0,0.9642857142857143,5.093030000000001,107.0,0.0881,0.9255,0.6202,false
2025-03-21,B,EXPEDICION,59,58,-1,0.0,106.58620689655173,91.37931034482759,0.0,0.0,0.0,0.9137931034482759,1.092145,110.0,0.0978,0.8794,0.6143,false
2025-03-21,C,EXPEDICION,53,56,3,0.0,104.82142857142857,89.28571428571429,0.0,0.0,0.0,0.8928571428571429,3.0899699999999997,101.0,0.1144,0.7846,0.5998,true
2025-03-22,A,EXPEDICION,72,54,-18,0.0,101.85185185185185,94.44444444444444,0.0,0.0,0.0,0.9444444444444444,18.085034999999998,92.0,0.1169,0.9118,0.5669,true
2025-03-22,B,EXPEDICION,45,59,14,0.0,105.35593220338983,100.0,0.0,0.0,0.0,1.0,14.077385000000001,85.0,0.0702,0.928,0.5159,false
2025-03-22,C,EXPEDICION,32,57,25,0.0,96.54385964912281,94.73684210526315,0.0,0.0,0.0,0.9473684210526315,25.108209999999996,77.0,0.096,0.7868,0.7214,true
2025-03-23,A,EXPEDICION,57,49,-8,0.0,90.28571428571429,97.95918367346938,0.0,0.0,0.0,0.9795918367346939,8.08229,103.0,0.1039,0.9378,0.5486,false
2025-03-23,B,EXPEDICION,61,52,-9,0.0,104.98076923076923,92.3076923076923,0.0,0.0,0.0,0.9230769230769231,9.094439999999999,106.0,0.0613,0.8043,0.6296,false
2025-03-23,C,EXPEDICION,39,49,10,0.0,91.20408163265306,89.79591836734694,0.0,0.0,0.0,0.8979591836734694,10.088455,77.0,0.0849,0.8268,0.5897,false
2025-03-24,A,EXPEDICION,66,44,-22,0.0,79.75,88.63636363636364,0.0,0.0,0.0,0.8863636363636364,22.09195,107.0,0.0765,0.9329,0.613,false
2025-03-24,B,EXPEDICION,60,49,-11,0.0,99.77551020408163,93.87755102040816,0.0,0.0,0.0,0.9387755102040817,11.09237,111.0,0.0421,0.9583,0.6158,false
2025-03-24,C,EXPEDICION,47,45,-2,0.0,111.35555555555555,97.77777777777777,0.0,0.0,0.0,0.9777777777777777,2.0988800000000003,83.0,0.0948,0.8273,0.6592,false
2025-03-25,A,EXPEDICION,64,50,-14,0.0,84.06,92.0,0.0,0.0,0.0,0.92,14.083925000000002,113.0,0.0835,0.9369,0.5595,false
2025-03-25,B,EXPEDICION,63,47,-16,0.0,89.65957446808511,87.2340425531915,0.0,0.0,0.0,0.8723404255319149,16.091935000000003,106.0,0.0912,0.8735,0.6129,false
2025-03-25,C,EXPEDICION,38,47,9,0.0,78.04255319148936,78.72340425531915,0.0,0.0,0.0,0.7872340425531915,9.116055,94.0,0.0861,0.8434,0.7737,true
2025-03-26,A,EXPEDICION,70,46,-24,0.0,97.32608695652173,93.47826086956522,0.0,0.0,0.0,0.9347826086956522,24.086924999999997,112.0,0.0815,0.8713,0.5795,false
2025-03-26,B,EXPEDICION,55,58,3,0.0,126.72413793103448,98.27586206896551,0.0,0.0,0.0,0.9827586206896551,3.08802,106.0,0.087,0.895,0.5868,false
2025-03-26,C,EXPEDICION,47,51,4,0.0,92.37254901960785,90.19607843137256,0.0,0.0,0.0,0.9019607843137255,4.10158,85.0,0.077,0.8112,0.6772,false
2025-03-27,A,EXPEDICION,56,40,-16,0.0,128.025,95.0,0.0,0.0,0.0,0.95,16.095670000000002,107.0,0.1018,0.8975,0.6378,false
2025-03-27,B,EXPEDICION,54,56,2,0.0,99.82142857142857,85.71428571428571,0.0,0.0,0.0,0.8571428571428571,2.094095,109.0,0.0635,0.9142,0.6273,false
2025-03-27,C,EXPEDICION,26,52,26,0.0,115.51923076923077,96.15384615384616,0.0,0.0,0.0,0.9615384615384616,25.09438,98.0,0.0937,0.8091,0.6292,false
2025-03-28,A,EXPEDICION,73,43,-30,0.0,108.55813953488372,93.02325581395348,0.0,0.0,0.0,0.9302325581395349,25.094424999999998,115.0,0.1026,0.9509,0.6295,false
2025-03-28,B,EXPEDICION,67,44,-23,0.0,95.27272727272727,95.45454545454545,0.0,0.0,0.0,0.9545454545454546,23.090480000000003,110.0,0.0679,0.9429,0.6032,false
2025-03-28,C,EXPEDICION,37,47,10,0.0,121.1063829787234,100.0,0.0,0.0,0.0,1.0,10.11139,89.0,0.0984,0.7751,0.7426,true
2025-03-29,A,EXPEDICION,64,40,-24,0.0,131.425,95.0,0.0,0.0,0.0,0.95,24.09501,108.0,0.0867,0.9606,0.6334,false
2025-03-29,B,EXPEDICION,49,61,12,0.0,100.95081967213115,91.80327868852459,0.0,0.0,0.0,0.9180327868852459,12.085935,90.0,0.1328,0.8492,0.5729,true
2025-03-29,C,EXPEDICION,47,52,5,0.0,125.98076923076923,98.07692307692307,0.0,0.0,0.0,0.9807692307692307,5.095835,74.0,0.1247,0.8367,0.6389,true
2025-03-30,A,EXPEDICION,46,53,7,0.0,121.16981132075472,98.11320754716981,0.0,0.0,0.0,0.9811320754716981,7.096525000000001,107.0,0.1157,0.8779,0.6435,true
2025-03-30,B,EXPEDICION,40,45,5,0.0,103.57777777777778,93.33333333333333,0.0,0.0,0.0,0.9333333333333333,5.07929,90.0,0.1184,0.813,0.5286,true
2025-03-30,C,EXPEDICION,41,46,5,0.0,116.17391304347827,100.0,0.0,0.0,0.0,1.0,5.082245,86.0,0.096,0.7966,0.5483,false
2025-03-31,A,EXPEDICION,62,45,-17,0.0,116.88888888888889,100.0,0.0,0.0,0.0,1.0,17.100140000000003,108.0,0.1175,0.8538,0.6676,true
2025-03-31,B,EXPEDICION,66,45,-21,0.0,92.62222222222222,100.0,0.0,0.0,0.0,1.0,21.09915,112.0,0.082,0.9021,0.661,false
2025-03-31,C,EXPEDICION,34,45,11,0.0,111.24444444444444,100.0,0.0,0.0,0.0,1.0,11.098745000000001,91.0,0.0873,0.8022,0.6583,false
2025-04-01,A,EXPEDICION,73,35,-38,0.0,104.08571428571429,94.28571428571428,0.0,0.0,0.0,0.9428571428571428,25.090329999999998,111.0,0.0933,0.9097,0.6022,false
2025-04-01,B,EXPEDICION,67,45,-22,0.0,110.91111111111111,100.0,0.0,0.0,0.0,1.0,22.094545,105.0,0.1115,0.9588,0.6303,true
2025-04-01,C,EXPEDICION,41,38,-3,0.0,130.28947368421052,97.36842105263158,0.0,0.0,0.0,0.9736842105263158,3.0952499999999996,82.0,0.1101,0.7669,0.635,true
2025-04-02,A,EXPEDICION,67,57,-10,0.0,122.0701754385965,94.73684210526315,0.0,0.0,0.0,0.9473684210526315,10.090390000000001,106.0,0.0732,0.9574,0.6026,false
2025-04-02,B,EXPEDICION,55,61,6,0.0,97.62295081967213,90.1639344262295,0.0,0.0,0.0,0.9016393442622951,6.09243,114.0,0.118,0.8914,0.6162,true
2025-04-02,C,EXPEDICION,44,45,1,0.0,119.68888888888888,91.11111111111111,0.0,0.0,0.0,0.9111111111111111,1.092775,87.0,0.1041,0.8444,0.6185,false
2025-04-03,A,EXPEDICION,59,51,-8,0.0,95.0,92.15686274509804,0.0,0.0,0.0,0.9215686274509803,8.08841,115.0,0.0834,0.9612,0.5894,false
2025-04-03,B,EXPEDICION,65,59,-6,0.0,92.64406779661017,94.91525423728814,0.0,0.0,0.0,0.9491525423728814,6.08688,103.0,0.1089,0.8464,0.5792,false
2025-04-03,C,EXPEDICION,55,51,-4,0.0,100.68627450980392,96.07843137254902,0.0,0.0,0.0,0.9607843137254902,4.098445,95.0,0.0874,0.8056,0.6563,false
2025-04-04,A,EXPEDICION,71,51,-20,0.0,93.13725490196079,92.15686274509804,0.0,0.0,0.0,0.9215686274509803,20.097665,119.0,0.0865,1.0357,0.6511,false
2025-04-04,B,EXPEDICION,70,47,-23,0.0,88.46808510638297,87.2340425531915,0.0,0.0,0.0,0.8723404255319149,23.10248,122.0,0.0777,0.8942,0.6832,false
2025-04-04,C,EXPEDICION,41,50,9,0.0,101.42,98.0,0.0,0.0,0.0,0.98,9.109964999999999,93.0,0.0768,0.7742,0.7331,true
2025-04-05,A,EXPEDICION,54,58,4,0.0,100.24137931034483,89.65517241379311,0.0,0.0,0.0,0.896551724137931,4.08421,95.0,0.121,0.8552,0.5614,true
2025-04-05,B,EXPEDICION,40,56,16,0.0,106.53571428571429,98.21428571428571,0.0,0.0,0.0,0.9821428571428571,16.08259,99.0,0.1192,0.8497,0.5506,true
2025-04-05,C,EXPEDICION,36,52,16,0.0,119.34615384615384,96.15384615384616,0.0,0.0,0.0,0.9615384615384616,16.10029,85.0,0.1166,0.803,0.6686,true
2025-04-06,A,EXPEDICION,86,41,-45,0.0,120.1219512195122,90.2439024390244,0.0,0.0,0.0,0.9024390243902439,25.093975,94.0,0.0949,0.9232,0.6265,false
2025-04-06,B,EXPEDICION,48,56,8,0.0,121.5,96.42857142857143,0.0,0.0,0.0,0.9642857142857143,8.089925000000001,92.0,0.1207,0.8173,0.5995,true
2025-04-06,C,EXPEDICION,48,46,-2,0.0,102.32608695652173,89.13043478260869,0.0,0.0,0.0,0.8913043478260869,2.103155,80.0,0.1292,0.7479,0.6877,true
2025-04-07,A,EXPEDICION,66,45,-21,0.0,153.48888888888888,97.77777777777777,0.0,0.0,0.0,0.9777777777777777,21.09975,118.0,0.1101,0.9313,0.665,true
2025-04-07,B,EXPEDICION,66,39,-27,0.0,144.02564102564102,100.0,0.0,0.0,0.0,1.0,25.103695,117.0,0.0817,0.8599,0.6913,false
2025-04-07,C,EXPEDICION,36,43,7,0.0,157.0,100.0,0.0,0.0,0.0,1.0,7.090315000000001,89.0,0.1138,0.7735,0.6021,true
2025-04-08,A,EXPEDICION,75,48,-27,0.0,112.02083333333333,91.66666666666666,0.0,0.0,0.0,0.9166666666666666,25.10389,117.0,0.0672,0.9468,0.6926,false
2025-04-08,B,EXPEDICION,55,47,-8,0.0,90.68085106382979,93.61702127659575,0.0,0.0,0.0,0.9361702127659575,8.108690000000001,111.0,0.1137,0.9009,0.7246,true
2025-04-08,C,EXPEDICION,33,66,33,0.0,135.96969696969697,95.45454545454545,0.0,0.0,0.0,0.9545454545454546,25.09738,86.0,0.1352,0.7718,0.6492,true
2025-04-09,A,EXPEDICION,65,55,-10,0.0,96.52727272727273,94.54545454545455,0.0,0.0,0.0,0.9454545454545454,10.10083,112.0,0.1028,0.8289,0.6722,false
2025-04-09,B,EXPEDICION,54,46,-8,0.0,88.04347826086956,93.47826086956522,0.0,0.0,0.0,0.9347826086956522,8.085095,106.0,0.0744,0.8292,0.5673,false
2025-04-09,C,EXPEDICION,39,40,1,0.0,101.075,95.0,0.0,0.0,0.0,0.95,1.099435,90.0,0.1052,0.8291,0.6629,false
2025-04-10,A,EXPEDICION,72,48,-24,0.0,109.3125,93.75,0.0,0.0,0.0,0.9375,24.08937,116.0,0.1051,0.8984,0.5958,false
2025-04-10,B,EXPEDICION,60,52,-8,0.0,76.82692307692308,88.46153846153845,0.0,0.0,0.0,0.8846153846153846,8.089535,110.0,0.0713,0.9355,0.5969,false
2025-04-10,C,EXPEDICION,41,51,10,0.0,101.19607843137256,86.27450980392157,0.0,0.0,0.0,0.8627450980392157,10.096135,80.0,0.1177,0.7747,0.6409,true
2025-04-11,A,EXPEDICION,70,56,-14,0.0,91.19642857142857,89.28571428571429,0.0,0.0,0.0,0.8928571428571429,14.095055,109.0,0.1011,0.8727,0.6337,false
2025-04-11,B,EXPEDICION,59,50,-9,0.0,91.94,90.0,0.0,0.0,0.0,0.9,9.091679999999998,110.0,0.071,0.8968,0.6112,false
2025-04-11,C,EXPEDICION,38,36,-2,0.0,86.97222222222223,97.22222222222221,0.0,0.0,0.0,0.9722222222222222,2.098985,84.0,0.1328,0.7892,0.6599,true
2025-04-12,A,EXPEDICION,50,51,1,0.0,114.13725490196079,92.15686274509804,0.0,0.0,0.0,0.9215686274509803,1.094425,104.0,0.1096,0.8837,0.6295,false
2025-04-12,B,EXPEDICION,48,46,-2,0.0,99.71739130434783,95.65217391304348,0.0,0.0,0.0,0.9565217391304348,2.081045,90.0,0.1074,0.8336,0.5403,false
2025-04-12,C,EXPEDICION,34,54,20,0.0,92.11111111111111,94.44444444444444,0.0,0.0,0.0,0.9444444444444444,20.094365,73.0,0.1533,0.7442,0.6291,true
2025-04-13,A,EXPEDICION,60,51,-9,0.0,104.25490196078431,92.15686274509804,0.0,0.0,0.0,0.9215686274509803,9.0975,98.0,0.118,0.8892,0.65,true
2025-04-13,B,EXPEDICION,40,43,3,0.0,114.76744186046511,97.67441860465115,0.0,0.0,0.0,0.9767441860465116,3.098865,101.0,0.1111,0.8944,0.6591,true
2025-04-13,C,EXPEDICION,46,56,10,0.0,102.89285714285714,92.85714285714286,0.0,0.0,0.0,0.9285714285714286,10.100575000000001,76.0,0.1249,0.7264,0.6705,true
2025-04-14,A,EXPEDICION,80,43,-37,0.0,105.97674418604652,95.34883720930233,0.0,0.0,0.0,0.9534883720930233,25.097215000000002,120.0,0.0763,0.9148,0.6481,false
2025-04-14,B,EXPEDICION,62,52,-10,0.0,124.84615384615384,96.15384615384616,0.0,0.0,0.0,0.9615384615384616,10.1077,99.0,0.0739,0.9223,0.718,false
2025-04-14,C,EXPEDICION,39,42,3,0.0,121.80952380952381,92.85714285714286,0.0,0.0,0.0,0.9285714285714286,3.105525,85.0,0.0932,0.7413,0.7035,false
2025-04-15,A,EXPEDICION,66,41,-25,0.0,115.1951219512195,97.5609756097561,0.0,0.0,0.0,0.975609756097561,25.091770000000004,109.0,0.1141,0.8769,0.6118,true
2025-04-15,B,EXPEDICION,70,54,-16,0.0,116.0925925925926,96.29629629629629,0.0,0.0,0.0,0.9629629629629629,16.10353,106.0,0.1106,0.8325,0.6902,true
2025-04-15,C,EXPEDICION,33,41,8,0.0,146.46341463414635,100.0,0.0,0.0,0.0,1.0,8.11304,93.0,0.0956,0.7671,0.7536,true
