sesion_id,vehiculo_id,slot_id,inicio_sesion,fin_sesion,energia_entregada_kwh,tiempo_espera_previo_min,carga_interrumpida_flag,causa_interrupcion
SES_00000201,VEH_0003362,SLOT_014,2025-01-22 07:08:00,2025-01-22 07:44:00,53.367,29,0,SIN_INTERRUPCION
SES_00000202,VEH_0003408,SLOT_013,2025-01-22 07:52:00,2025-01-22 09:54:00,51.211,35,0,SIN_INTERRUPCION
SES_00000203,VEH_0003412,SLOT_017,2025-01-22 08:12:00,2025-01-22 10:00:00,63.162,19,0,SIN_INTERRUPCION
SES_00000204,VEH_0003476,SLOT_023,2025-01-22 18:15:00,2025-01-22 19:11:00,45.311,4,0,SIN_INTERRUPCION
SES_00000205,VEH_0003479,SLOT_018,2025-01-22 21:10:00,2025-01-22 22:51:00,64.961,36,0,SIN_INTERRUPCION
SES_00000206,VEH_0003487,SLOT_026,2025-01-22 22:47:00,2025-01-22 23:31:00,53.418,17,0,SIN_INTERRUPCION
SES_00000207,VEH_0003538,SLOT_021,2025-01-23 03:58:00,2025-01-23 04:42:00,60.526,20,0,SIN_INTERRUPCION
SES_00000208,VEH_0003556,SLOT_020,2025-01-23 05:45:00,2025-01-23 07:06:00,66.989,22,0,SIN_INTERRUPCION
SES_00000209,VEH_0003548,SLOT_024,2025-01-23 06:52:00,2025-01-23 08:18:00,60.953,31,0,SIN_INTERRUPCION
SES_00000210,VEH_0003570,SLOT_025,2025-01-23 09:54:00,2025-01-23 10:23:00,40.111,28,0,SIN_INTERRUPCION
SES_00000211,VEH_0003582,SLOT_027,2025-01-23 09:59:00,2025-01-23 11:13:00,53.217,22,0,SIN_INTERRUPCION
SES_00000212,VEH_0003606,SLOT_022,2025-01-23 13:15:00,2025-01-23 14:35:00,46.552,77,0,SIN_INTERRUPCION
SES_00000213,VEH_0003615,SLOT_029,2025-01-23 14:06:00,2025-01-23 14:45:00,41.24,39,0,SIN_INTERRUPCION
SES_00000214,VEH_0003609,SLOT_028,2025-01-23 15:29:00,2025-01-23 16:39:00,52.795,8,0,SIN_INTERRUPCION
SES_00000215,VEH_0003644,SLOT_030,2025-01-23 19:37:00,2025-01-23 20:01:00,42.682,42,0,SIN_INTERRUPCION
SES_00000218,VEH_0003632,SLOT_031,2025-01-23 19:40:00,2025-01-23 20:37:00,44.139,49,0,SIN_INTERRUPCION
SES_00000216,VEH_0003625,SLOT_032,2025-01-23 19:40:00,2025-01-23 20:18:00,56.701,18,0,SIN_INTERRUPCION
SES_00000217,VEH_0003633,SLOT_001,2025-01-23 20:18:00,2025-01-23 21:18:00,36.658,48,0,SIN_INTERRUPCION
SES_00000219,VEH_0003709,SLOT_002,2025-01-24 06:18:00,2025-01-24 06:40:00,49.751,28,0,SIN_INTERRUPCION
SES_00000220,VEH_0003716,SLOT_003,2025-01-24 07:54:00,2025-01-24 08:46:00,43.779,45,0,SIN_INTERRUPCION
SES_00000221,VEH_0003722,SLOT_007,2025-01-24 08:41:00,2025-01-24 09:16:00,52.624,45,0,SIN_INTERRUPCION
SES_00000223,VEH_0003745,SLOT_006,2025-01-24 10:15:00,2025-01-24 11:00:00,40.021,25,0,SIN_INTERRUPCION
SES_00000222,VEH_0003726,SLOT_004,2025-01-24 10:31:00,2025-01-24 11:29:00,53.579,35,0,SIN_INTERRUPCION
SES_00000224,VEH_0003729,SLOT_005,2025-01-24 11:03:00,2025-01-24 12:27:00,56.024,48,0,SIN_INTERRUPCION
SES_00000225,VEH_0003750,SLOT_009,2025-01-24 11:42:00,2025-01-24 12:04:00,34.795,33,0,SIN_INTERRUPCION
SES_00000226,VEH_0003748,SLOT_008,2025-01-24 12:11:00,2025-01-24 12:47:00,51.786,47,0,SIN_INTERRUPCION
SES_00000227,VEH_0003761,SLOT_012,2025-01-24 14:02:00,2025-01-24 14:43:00,50.567,28,0,SIN_INTERRUPCION
SES_00000228,VEH_0003775,SLOT_016,2025-01-24 15:05:00,2025-01-24 15:47:00,54.011,9,0,SIN_INTERRUPCION
SES_00000229,VEH_0003771,SLOT_011,2025-01-24 17:26:00,2025-01-24 17:53:00,72.496,26,0,SIN_INTERRUPCION
SES_00000230,VEH_0003778,SLOT_010,2025-01-24 17:27:00,2025-01-24 19:23:00,59.124,30,0,SIN_INTERRUPCION
SES_00000231,VEH_0003788,SLOT_019,2025-01-24 20:14:00,2025-01-24 21:23:00,41.879,21,1,REASIGNACION_SLOT
SES_00000232,VEH_0003803,SLOT_014,2025-01-24 21:15:00,2025-01-24 21:47:00,46.333,62,0,SIN_INTERRUPCION
SES_00000233,VEH_0003822,SLOT_013,2025-01-24 23:17:00,2025-01-25 00:54:00,43.404,20,0,SIN_INTERRUPCION
SES_00000234,VEH_0003828,SLOT_017,2025-01-25 00:29:00,2025-01-25 01:40:00,29.248,40,0,SIN_INTERRUPCION
SES_00000235,VEH_0003821,SLOT_023,2025-01-25 00:38:00,2025-01-25 01:23:00,42.064,31,0,SIN_INTERRUPCION
SES_00000236,VEH_0003842,SLOT_018,2025-01-25 02:12:00,2025-01-25 03:54:00,53.033,11,0,SIN_INTERRUPCION
SES_00000237,VEH_0003849,SLOT_026,2025-01-25 04:42:00,2025-01-25 05:35:00,51.947,48,1,MICROCORTE_ENERGIA
SES_00000238,VEH_0003866,SLOT_021,2025-01-25 04:42:00,2025-01-25 05:27:00,58.505,33,1,ALERTA_TERMICA
SES_00000239,VEH_0003883,SLOT_020,2025-01-25 06:26:00,2025-01-25 07:30:00,62.73,11,0,SIN_INTERRUPCION
SES_00000240,VEH_0003893,SLOT_024,2025-01-25 08:06:00,2025-01-25 09:31:00,66.46,10,0,SIN_INTERRUPCION
SES_00000241,VEH_0003894,SLOT_025,2025-01-25 11:22:00,2025-01-25 11:44:00,27.733,45,0,SIN_INTERRUPCION
SES_00000242,VEH_0003938,SLOT_027,2025-01-25 14:06:00,2025-01-25 14:55:00,36.569,9,0,SIN_INTERRUPCION
SES_00000244,VEH_0003963,SLOT_029,2025-01-25 18:32:00,2025-01-25 19:11:00,48.591,18,0,SIN_INTERRUPCION
SES_00000243,VEH_0003953,SLOT_022,2025-01-25 18:49:00,2025-01-25 20:29:00,47.304,72,0,SIN_INTERRUPCION
SES_00000245,VEH_0003964,SLOT_028,2025-01-25 18:58:00,2025-01-25 20:21:00,60.315,27,0,SIN_INTERRUPCION
SES_00000246,VEH_0003991,SLOT_030,2025-01-25 23:56:00,2025-01-26 00:18:00,41.389,14,0,SIN_INTERRUPCION
SES_00000247,VEH_0003996,SLOT_032,2025-01-26 01:24:00,2025-01-26 02:22:00,54.525,11,1,FALLO_CONECTOR
SES_00000248,VEH_0004016,SLOT_031,2025-01-26 02:11:00,2025-01-26 02:59:00,35.331,72,0,SIN_INTERRUPCION
SES_00000249,VEH_0004018,SLOT_001,2025-01-26 03:16:00,2025-01-26 04:40:00,53.905,40,0,SIN_INTERRUPCION
SES_00000252,VEH_0004034,SLOT_007,2025-01-26 05:28:00,2025-01-26 05:59:00,44.301,4,0,SIN_INTERRUPCION
SES_00000250,VEH_0004043,SLOT_002,2025-01-26 06:08:00,2025-01-26 06:42:00,48.338,48,0,SIN_INTERRUPCION
SES_00000251,VEH_0004047,SLOT_003,2025-01-26 07:36:00,2025-01-26 08:41:00,57.745,70,0,SIN_INTERRUPCION
SES_00000253,VEH_0004076,SLOT_006,2025-01-26 14:53:00,2025-01-26 15:36:00,74.707,56,0,SIN_INTERRUPCION
SES_00000254,VEH_0004109,SLOT_004,2025-01-26 20:20:00,2025-01-26 20:53:00,37.082,49,0,SIN_INTERRUPCION
SES_00000255,VEH_0004118,SLOT_009,2025-01-26 21:55:00,2025-01-26 22:34:00,66.845,29,0,SIN_INTERRUPCION
SES_00000257,VEH_0004119,SLOT_008,2025-01-26 23:04:00,2025-01-26 23:26:00,54.36,33,0,SIN_INTERRUPCION
SES_00000256,VEH_0004117,SLOT_005,2025-01-26 23:09:00,2025-01-27 00:03:00,41.951,59,1,REASIGNACION_SLOT
SES_00000258,VEH_0004140,SLOT_012,2025-01-27 03:04:00,2025-01-27 03:44:00,49.493,29,0,SIN_INTERRUPCION
SES_00000259,VEH_0004162,SLOT_016,2025-01-27 03:56:00,2025-01-27 04:18:00,41.939,18,0,SIN_INTERRUPCION
SES_00000260,VEH_0004164,SLOT_011,2025-01-27 05:23:00,2025-01-27 05:45:00,34.585,43,0,SIN_INTERRUPCION
SES_00000261,VEH_0004169,SLOT_010,2025-01-27 06:02:00,2025-01-27 06:52:00,32.78,46,0,SIN_INTERRUPCION
SES_00000262,VEH_0004183,SLOT_019,2025-01-27 10:52:00,2025-01-27 11:57:00,56.17,55,0,SIN_INTERRUPCION
SES_00000263,VEH_0004194,SLOT_014,2025-01-27 12:04:00,2025-01-27 12:35:00,30.174,50,0,SIN_INTERRUPCION
SES_00000264,VEH_0004238,SLOT_013,2025-01-27 20:31:00,2025-01-27 22:16:00,55.523,38,0,SIN_INTERRUPCION
SES_00000265,VEH_0004228,SLOT_023,2025-01-27 20:57:00,2025-01-27 22:35:00,57.624,40,1,MICROCORTE_ENERGIA
SES_00000266,VEH_0004256,SLOT_017,2025-01-28 00:01:00,2025-01-28 01:13:00,42.424,34,0,SIN_INTERRUPCION
SES_00000267,VEH_0004300,SLOT_018,2025-01-28 04:51:00,2025-01-28 06:08:00,46.188,30,0,SIN_INTERRUPCION
SES_00000268,VEH_0004329,SLOT_021,2025-01-28 08:52:00,2025-01-28 09:39:00,45.569,8,1,MICROCORTE_ENERGIA
SES_00000269,VEH_0004355,SLOT_026,2025-01-28 12:07:00,2025-01-28 13:00:00,44.736,46,1,FALLO_CONECTOR
SES_00000270,VEH_0004363,SLOT_020,2025-01-28 13:07:00,2025-01-28 13:43:00,49.886,7,0,SIN_INTERRUPCION
SES_00000272,VEH_0004397,SLOT_025,2025-01-28 17:40:00,2025-01-28 18:18:00,47.682,1,0,SIN_INTERRUPCION
SES_00000273,VEH_0004396,SLOT_027,2025-01-28 18:24:00,2025-01-28 19:26:00,37.432,30,0,SIN_INTERRUPCION
SES_00000271,VEH_0004388,SLOT_024,2025-01-28 19:00:00,2025-01-28 20:08:00,40.103,48,0,SIN_INTERRUPCION
SES_00000275,VEH_0004412,SLOT_028,2025-01-29 00:26:00,2025-01-29 01:30:00,41.664,23,1,REASIGNACION_SLOT
SES_00000274,VEH_0004432,SLOT_029,2025-01-29 00:39:00,2025-01-29 01:19:00,45.99,47,0,SIN_INTERRUPCION
SES_00000276,VEH_0004430,SLOT_022,2025-01-29 01:49:00,2025-01-29 03:38:00,59.403,28,0,SIN_INTERRUPCION
SES_00000277,VEH_0004465,SLOT_030,2025-01-29 04:30:00,2025-01-29 05:06:00,49.972,43,0,SIN_INTERRUPCION
SES_00000278,VEH_0004440,SLOT_032,2025-01-29 04:42:00,2025-01-29 05:40:00,51.754,20,0,SIN_INTERRUPCION
SES_00000279,VEH_0004511,SLOT_031,2025-01-29 12:53:00,2025-01-29 13:38:00,30.697,56,0,SIN_INTERRUPCION
SES_00000280,VEH_0004527,SLOT_001,2025-01-29 18:24:00,2025-01-29 19:37:00,45.279,30,0,SIN_INTERRUPCION
SES_00000282,VEH_0004532,SLOT_002,2025-01-29 18:45:00,2025-01-29 19:16:00,71.226,14,0,SIN_INTERRUPCION
SES_00000283,VEH_0004535,SLOT_003,2025-01-29 19:36:00,2025-01-29 20:41:00,58.048,36,0,SIN_INTERRUPCION
SES_00000281,VEH_0004531,SLOT_007,2025-01-29 19:40:00,2025-01-29 20:22:00,49.265,43,0,SIN_INTERRUPCION
SES_00000284,VEH_0004567,SLOT_006,2025-01-29 22:42:00,2025-01-29 23:18:00,54.078,29,0,SIN_INTERRUPCION
SES_00000286,VEH_0004570,SLOT_009,2025-01-29 23:50:00,2025-01-30 00:13:00,50.039,34,0,SIN_INTERRUPCION
SES_00000285,VEH_0004564,SLOT_004,2025-01-30 00:06:00,2025-01-30 00:57:00,57.087,42,0,SIN_INTERRUPCION
SES_00000288,VEH_0004579,SLOT_005,2025-01-30 01:44:00,2025-01-30 02:41:00,46.448,39,0,SIN_INTERRUPCION
SES_00000287,VEH_0004587,SLOT_008,2025-01-30 02:10:00,2025-01-30 02:35:00,57.218,45,0,SIN_INTERRUPCION
SES_00000290,VEH_0004585,SLOT_016,2025-01-30 03:02:00,2025-01-30 03:28:00,69.754,68,0,SIN_INTERRUPCION
SES_00000291,VEH_0004617,SLOT_011,2025-01-30 03:13:00,2025-01-30 03:35:00,44.929,41,0,SIN_INTERRUPCION
SES_00000289,VEH_0004575,SLOT_012,2025-01-30 03:22:00,2025-01-30 03:59:00,60.355,17,0,SIN_INTERRUPCION
SES_00000292,VEH_0004618,SLOT_010,2025-01-30 03:59:00,2025-01-30 05:04:00,35.13,16,1,REASIGNACION_SLOT
SES_00000293,VEH_0004594,SLOT_019,2025-01-30 04:25:00,2025-01-30 04:51:00,25.21,2,1,MICROCORTE_ENERGIA
SES_00000294,VEH_0004626,SLOT_014,2025-01-30 05:55:00,2025-01-30 06:25:00,40.445,41,0,SIN_INTERRUPCION
SES_00000295,VEH_0004596,SLOT_013,2025-01-30 07:43:00,2025-01-30 09:15:00,52.12,30,0,SIN_INTERRUPCION
SES_00000296,VEH_0004624,SLOT_023,2025-01-30 08:02:00,2025-01-30 09:12:00,55.433,54,1,FALLO_CONECTOR
SES_00000297,VEH_0004638,SLOT_017,2025-01-30 08:15:00,2025-01-30 09:29:00,39.631,32,0,SIN_INTERRUPCION
SES_00000298,VEH_0004660,SLOT_018,2025-01-30 10:39:00,2025-01-30 12:25:00,50.131,44,0,SIN_INTERRUPCION
SES_00000299,VEH_0004674,SLOT_021,2025-01-30 13:34:00,2025-01-30 14:06:00,53.126,32,0,SIN_INTERRUPCION
SES_00000300,VEH_0004699,SLOT_026,2025-01-30 19:07:00,2025-01-30 19:55:00,48.869,29,0,SIN_INTERRUPCION
SES_00000301,VEH_0004708,SLOT_020,2025-01-30 20:27:00,2025-01-30 21:36:00,56.337,1,0,SIN_INTERRUPCION
SES_00000303,VEH_0004726,SLOT_027,2025-01-30 23:47:00,2025-01-31 01:09:00,61.716,32,0,SIN_INTERRUPCION
SES_00000302,VEH_0004736,SLOT_025,2025-01-31 00:38:00,2025-01-31 01:16:00,47.717,22,0,SIN_INTERRUPCION
SES_00000304,VEH_0004734,SLOT_024,2025-01-31 01:05:00,2025-01-31 01:57:00,39.237,46,0,SIN_INTERRUPCION
SES_00000306,VEH_0004733,SLOT_028,2025-01-31 01:30:00,2025-01-31 02:34:00,63.049,33,0,SIN_INTERRUPCION
SES_00000305,VEH_0004739,SLOT_029,2025-01-31 01:41:00,2025-01-31 02:40:00,63.422,34,0,SIN_INTERRUPCION
SES_00000307,VEH_0004728,SLOT_022,2025-01-31 01:56:00,2025-01-31 03:59:00,60.769,47,0,SIN_INTERRUPCION
SES_00000309,VEH_0004750,SLOT_032,2025-01-31 01:59:00,2025-01-31 02:52:00,52.373,43,0,SIN_INTERRUPCION
SES_00000308,VEH_0004737,SLOT_030,2025-01-31 02:15:00,2025-01-31 02:43:00,30.275,28,1,FALLO_CONECTOR
SES_00000312,VEH_0004775,SLOT_001,2025-01-31 04:40:00,2025-01-31 05:58:00,47.889,36,0,SIN_INTERRUPCION
SES_00000311,VEH_0004773,SLOT_002,2025-01-31 05:02:00,2025-01-31 05:26:00,29.906,31,0,SIN_INTERRUPCION
SES_00000310,VEH_0004759,SLOT_031,2025-01-31 05:27:00,2025-01-31 06:39:00,67.07,61,0,SIN_INTERRUPCION
SES_00000314,VEH_0004783,SLOT_003,2025-01-31 05:28:00,2025-01-31 06:09:00,41.767,34,0,SIN_INTERRUPCION
SES_00000313,VEH_0004780,SLOT_007,2025-01-31 06:18:00,2025-01-31 07:11:00,71.485,36,0,SIN_INTERRUPCION
SES_00000315,VEH_0004792,SLOT_006,2025-01-31 08:26:00,2025-01-31 08:59:00,41.464,29,0,SIN_INTERRUPCION
SES_00000316,VEH_0004790,SLOT_009,2025-01-31 08:42:00,2025-01-31 09:19:00,42.428,68,0,SIN_INTERRUPCION
SES_00000317,VEH_0004818,SLOT_004,2025-01-31 10:43:00,2025-01-31 11:33:00,49.977,68,0,SIN_INTERRUPCION
SES_00000318,VEH_0004830,SLOT_008,2025-01-31 10:58:00,2025-01-31 11:32:00,49.677,15,0,SIN_INTERRUPCION
SES_00000319,VEH_0004837,SLOT_005,2025-01-31 12:09:00,2025-01-31 12:47:00,36.031,32,0,SIN_INTERRUPCION
SES_00000320,VEH_0004811,SLOT_011,2025-01-31 12:17:00,2025-01-31 12:39:00,41.416,22,0,SIN_INTERRUPCION
SES_00000321,VEH_0004833,SLOT_016,2025-01-31 13:39:00,2025-01-31 14:11:00,45.024,48,0,SIN_INTERRUPCION
SES_00000322,VEH_0004839,SLOT_012,2025-01-31 14:46:00,2025-01-31 15:40:00,51.424,70,0,SIN_INTERRUPCION
SES_00000323,VEH_0004858,SLOT_019,2025-01-31 14:49:00,2025-01-31 15:46:00,39.617,18,0,SIN_INTERRUPCION
SES_00000324,VEH_0004860,SLOT_010,2025-01-31 16:10:00,2025-01-31 17:50:00,53.588,52,0,SIN_INTERRUPCION
SES_00000325,VEH_0004872,SLOT_014,2025-01-31 18:33:00,2025-01-31 19:28:00,51.132,22,0,SIN_INTERRUPCION
SES_00000326,VEH_0004932,SLOT_013,2025-02-01 00:35:00,2025-02-01 02:56:00,58.651,33,0,SIN_INTERRUPCION
SES_00000327,VEH_0004938,SLOT_023,2025-02-01 02:12:00,2025-02-01 03:07:00,52.596,42,0,SIN_INTERRUPCION
SES_00000328,VEH_0004947,SLOT_017,2025-02-01 03:20:00,2025-02-01 05:04:00,47.327,29,0,SIN_INTERRUPCION
SES_00000329,VEH_0004929,SLOT_018,2025-02-01 03:21:00,2025-02-01 04:33:00,42.498,50,0,SIN_INTERRUPCION
SES_00000330,VEH_0004955,SLOT_021,2025-02-01 04:37:00,2025-02-01 05:27:00,51.852,28,0,SIN_INTERRUPCION
SES_00000331,VEH_0004968,SLOT_026,2025-02-01 06:01:00,2025-02-01 06:25:00,32.534,23,0,SIN_INTERRUPCION
SES_00000332,VEH_0004973,SLOT_020,2025-02-01 06:36:00,2025-02-01 07:22:00,40.602,26,0,SIN_INTERRUPCION
SES_00000334,VEH_0004971,SLOT_025,2025-02-01 07:21:00,2025-02-01 08:35:00,69.433,41,0,SIN_INTERRUPCION
SES_00000333,VEH_0004975,SLOT_027,2025-02-01 07:59:00,2025-02-01 09:30:00,42.645,29,1,REASIGNACION_SLOT
SES_00000335,VEH_0005042,SLOT_024,2025-02-01 12:39:00,2025-02-01 13:34:00,30.269,31,0,SIN_INTERRUPCION
SES_00000336,VEH_0005057,SLOT_028,2025-02-01 16:20:00,2025-02-01 17:23:00,47.843,17,0,SIN_INTERRUPCION
SES_00000337,VEH_0005081,SLOT_029,2025-02-01 23:13:00,2025-02-02 00:15:00,65.598,40,0,SIN_INTERRUPCION
SES_00000338,VEH_0005099,SLOT_030,2025-02-02 00:57:00,2025-02-02 01:30:00,46.937,60,0,SIN_INTERRUPCION
SES_00000339,VEH_0005103,SLOT_032,2025-02-02 02:02:00,2025-02-02 03:07:00,68.768,42,0,SIN_INTERRUPCION
SES_00000340,VEH_0005119,SLOT_022,2025-02-02 02:56:00,2025-02-02 05:13:00,59.148,27,0,SIN_INTERRUPCION
SES_00000341,VEH_0005141,SLOT_002,2025-02-02 04:03:00,2025-02-02 04:44:00,63.894,44,0,SIN_INTERRUPCION
SES_00000342,VEH_0005126,SLOT_001,2025-02-02 04:51:00,2025-02-02 06:24:00,73.549,8,0,SIN_INTERRUPCION
SES_00000343,VEH_0005130,SLOT_003,2025-02-02 05:43:00,2025-02-02 06:37:00,51.228,8,0,SIN_INTERRUPCION
SES_00000344,VEH_0005149,SLOT_031,2025-02-02 07:19:00,2025-02-02 08:32:00,49.027,46,0,SIN_INTERRUPCION
SES_00000345,VEH_0005169,SLOT_007,2025-02-02 11:03:00,2025-02-02 11:53:00,62.416,15,0,SIN_INTERRUPCION
SES_00000346,VEH_0005185,SLOT_006,2025-02-02 15:03:00,2025-02-02 15:25:00,31.066,59,0,SIN_INTERRUPCION
SES_00000347,VEH_0005192,SLOT_009,2025-02-02 15:33:00,2025-02-02 16:04:00,43.076,11,0,SIN_INTERRUPCION
SES_00000348,VEH_0005200,SLOT_004,2025-02-02 17:45:00,2025-02-02 18:41:00,75.994,29,0,SIN_INTERRUPCION
SES_00000350,VEH_0005203,SLOT_011,2025-02-02 20:10:00,2025-02-02 20:33:00,52.392,74,0,SIN_INTERRUPCION
SES_00000349,VEH_0005208,SLOT_008,2025-02-02 20:13:00,2025-02-02 20:57:00,73.209,40,0,SIN_INTERRUPCION
SES_00000351,VEH_0005212,SLOT_005,2025-02-02 20:48:00,2025-02-02 22:02:00,55.358,42,0,SIN_INTERRUPCION
SES_00000352,VEH_0005219,SLOT_016,2025-02-02 22:14:00,2025-02-02 22:57:00,59.5,61,0,SIN_INTERRUPCION
SES_00000353,VEH_0005244,SLOT_019,2025-02-03 00:23:00,2025-02-03 01:36:00,40.172,26,0,SIN_INTERRUPCION
SES_00000354,VEH_0005259,SLOT_012,2025-02-03 01:53:00,2025-02-03 02:42:00,61.094,22,0,SIN_INTERRUPCION
SES_00000355,VEH_0005287,SLOT_010,2025-02-03 04:46:00,2025-02-03 06:21:00,38.865,34,0,SIN_INTERRUPCION
SES_00000357,VEH_0005294,SLOT_013,2025-02-03 05:07:00,2025-02-03 06:58:00,49.281,19,0,SIN_INTERRUPCION
SES_00000356,VEH_0005293,SLOT_014,2025-02-03 05:18:00,2025-02-03 06:37:00,69.191,66,0,SIN_INTERRUPCION
SES_00000358,VEH_0005277,SLOT_023,2025-02-03 06:49:00,2025-02-03 08:08:00,78.516,26,0,SIN_INTERRUPCION
SES_00000360,VEH_0005305,SLOT_017,2025-02-03 10:13:00,2025-02-03 11:54:00,71.283,45,0,SIN_INTERRUPCION
SES_00000359,VEH_0005308,SLOT_018,2025-02-03 10:30:00,2025-02-03 11:55:00,49.142,51,0,SIN_INTERRUPCION
SES_00000361,VEH_0005336,SLOT_021,2025-02-03 11:17:00,2025-02-03 11:39:00,36.749,46,0,SIN_INTERRUPCION
SES_00000362,VEH_0005359,SLOT_026,2025-02-03 13:23:00,2025-02-03 13:55:00,32.701,38,0,SIN_INTERRUPCION
SES_00000363,VEH_0005354,SLOT_020,2025-02-03 14:39:00,2025-02-03 15:56:00,54.114,69,1,REASIGNACION_SLOT
SES_00000364,VEH_0005388,SLOT_025,2025-02-03 21:34:00,2025-02-03 22:20:00,36.922,49,1,REASIGNACION_SLOT
SES_00000366,VEH_0005389,SLOT_024,2025-02-03 22:21:00,2025-02-03 23:56:00,47.16,55,0,SIN_INTERRUPCION
SES_00000367,VEH_0005393,SLOT_028,2025-02-03 22:23:00,2025-02-03 23:25:00,53.1,26,0,SIN_INTERRUPCION
SES_00000365,VEH_0005386,SLOT_027,2025-02-03 22:26:00,2025-02-03 23:20:00,42.964,74,0,SIN_INTERRUPCION
SES_00000368,VEH_0005396,SLOT_029,2025-02-03 23:18:00,2025-02-03 23:55:00,52.089,85,0,SIN_INTERRUPCION
SES_00000369,VEH_0005407,SLOT_030,2025-02-03 23:38:00,2025-02-04 00:15:00,44.791,0,0,SIN_INTERRUPCION
SES_00000370,VEH_0005395,SLOT_032,2025-02-03 23:58:00,2025-02-04 01:01:00,55.575,28,0,SIN_INTERRUPCION
SES_00000372,VEH_0005430,SLOT_022,2025-02-04 00:50:00,2025-02-04 02:26:00,43.731,51,0,SIN_INTERRUPCION
SES_00000373,VEH_0005417,SLOT_001,2025-02-04 01:11:00,2025-02-04 02:29:00,55.035,16,0,SIN_INTERRUPCION
SES_00000371,VEH_0005411,SLOT_002,2025-02-04 01:21:00,2025-02-04 01:52:00,46.477,35,0,SIN_INTERRUPCION
SES_00000374,VEH_0005427,SLOT_003,2025-02-04 03:15:00,2025-02-04 04:15:00,51.602,34,0,SIN_INTERRUPCION
SES_00000375,VEH_0005433,SLOT_031,2025-02-04 03:22:00,2025-02-04 04:11:00,54.327,47,0,SIN_INTERRUPCION
SES_00000376,VEH_0005479,SLOT_007,2025-02-04 09:08:00,2025-02-04 09:55:00,58.116,28,0,SIN_INTERRUPCION
SES_00000377,VEH_0005485,SLOT_006,2025-02-04 10:30:00,2025-02-04 11:01:00,52.21,44,0,SIN_INTERRUPCION
SES_00000378,VEH_0005493,SLOT_009,2025-02-04 12:59:00,2025-02-04 13:22:00,47.551,55,0,SIN_INTERRUPCION
SES_00000379,VEH_0005519,SLOT_004,2025-02-04 13:53:00,2025-02-04 14:43:00,50.751,3,0,SIN_INTERRUPCION
SES_00000381,VEH_0005521,SLOT_008,2025-02-04 14:21:00,2025-02-04 14:53:00,47.997,21,0,SIN_INTERRUPCION
SES_00000380,VEH_0005511,SLOT_011,2025-02-04 15:15:00,2025-02-04 15:46:00,61.356,46,0,SIN_INTERRUPCION
SES_00000382,VEH_0005514,SLOT_005,2025-02-04 16:25:00,2025-02-04 17:26:00,40.314,11,1,FALLO_CONECTOR
SES_00000384,VEH_0005559,SLOT_019,2025-02-04 21:15:00,2025-02-04 22:15:00,40.936,32,0,SIN_INTERRUPCION
SES_00000385,VEH_0005548,SLOT_012,2025-02-04 21:21:00,2025-02-04 22:03:00,44.203,17,0,SIN_INTERRUPCION
SES_00000383,VEH_0005552,SLOT_016,2025-02-04 22:52:00,2025-02-04 23:14:00,39.944,53,0,SIN_INTERRUPCION
SES_00000386,VEH_0005560,SLOT_010,2025-02-04 23:16:00,2025-02-05 00:42:00,56.461,52,0,SIN_INTERRUPCION
SES_00000387,VEH_0005590,SLOT_014,2025-02-05 01:29:00,2025-02-05 02:09:00,34.509,60,1,MICROCORTE_ENERGIA
SES_00000388,VEH_0005643,SLOT_013,2025-02-05 04:07:00,2025-02-05 05:47:00,42.114,15,0,SIN_INTERRUPCION
SES_00000389,VEH_0005587,SLOT_023,2025-02-05 04:20:00,2025-02-05 05:12:00,52.549,19,0,SIN_INTERRUPCION
SES_00000390,VEH_0005639,SLOT_021,2025-02-05 06:18:00,2025-02-05 07:02:00,42.985,45,0,SIN_INTERRUPCION
SES_00000392,VEH_0005682,SLOT_017,2025-02-05 11:37:00,2025-02-05 13:03:00,50.655,41,0,SIN_INTERRUPCION
SES_00000391,VEH_0005670,SLOT_018,2025-02-05 12:00:00,2025-02-05 13:49:00,54.992,53,0,SIN_INTERRUPCION
SES_00000394,VEH_0005718,SLOT_020,2025-02-05 14:29:00,2025-02-05 15:55:00,61.193,20,0,SIN_INTERRUPCION
SES_00000393,VEH_0005671,SLOT_026,2025-02-05 15:28:00,2025-02-05 16:26:00,70.922,33,0,SIN_INTERRUPCION
SES_00000395,VEH_0005717,SLOT_025,2025-02-05 16:38:00,2025-02-05 17:32:00,55.337,49,0,SIN_INTERRUPCION
SES_00000396,VEH_0005724,SLOT_027,2025-02-05 18:26:00,2025-02-05 19:52:00,54.135,34,0,SIN_INTERRUPCION
SES_00000397,VEH_0005749,SLOT_028,2025-02-05 20:22:00,2025-02-05 21:25:00,46.247,43,0,SIN_INTERRUPCION
SES_00000398,VEH_0005746,SLOT_029,2025-02-05 20:56:00,2025-02-05 21:34:00,60.279,60,0,SIN_INTERRUPCION
SES_00000400,VEH_0005754,SLOT_030,2025-02-05 22:26:00,2025-02-05 22:48:00,38.639,73,0,SIN_INTERRUPCION
SES_00000399,VEH_0005762,SLOT_024,2025-02-05 22:46:00,2025-02-06 00:43:00,52.478,47,0,SIN_INTERRUPCION
SES_00000401,VEH_0005768,SLOT_032,2025-02-05 23:02:00,2025-02-05 23:24:00,27.985,10,0,SIN_INTERRUPCION
